peak,n,d,condition,epoch,loglik
FALSE,5,8,winsfs_b500_w100,4,-10312010
FALSE,5,8,winsfs_b500_w100,5,-10312010
FALSE,5,8,winsfs_b500_w100,6,-10312010
FALSE,5,8,winsfs_b500_w100,7,-10312010
FALSE,5,8,winsfs_b500_w100,8,-10312010
FALSE,5,8,winsfs_b500_w100,9,-10312010
FALSE,5,8,winsfs_b500_w100,10,-10312010
FALSE,5,8,winsfs_b500_w100,11,-10312010
FALSE,5,8,winsfs_b500_w100,12,-10312010
FALSE,5,8,winsfs_b500_w100,13,-10312010
FALSE,5,8,winsfs_b500_w100,14,-10312010
FALSE,5,8,winsfs_b500_w100,15,-10312010
FALSE,5,8,winsfs_b500_w100,16,-10312010
FALSE,5,8,winsfs_b500_w100,17,-10312010
FALSE,5,8,winsfs_b500_w100,18,-10312010
FALSE,5,8,winsfs_b500_w100,19,-10312010
FALSE,5,8,winsfs_b500_w100,20,-10312010
FALSE,5,8,winsfs_b500_w100,21,-10312010
FALSE,5,8,winsfs_b500_w100,22,-10312010
FALSE,5,8,winsfs_b500_w100,23,-10312010
FALSE,5,8,winsfs_b500_w100,24,-10312010
FALSE,5,8,winsfs_b500_w100,25,-10312010
FALSE,5,8,winsfs_b500_w100,26,-10312010
FALSE,5,8,winsfs_b500_w100,27,-10312010
FALSE,5,8,winsfs_b500_w100,28,-10312010
FALSE,5,8,winsfs_b500_w100,29,-10312010
FALSE,5,8,winsfs_b500_w100,30,-10312010
FALSE,5,8,winsfs_b500_w100,31,-10312010
FALSE,5,8,winsfs_b500_w100,32,-10312010
FALSE,5,8,winsfs_b500_w100,33,-10312010
FALSE,5,8,winsfs_b500_w100,34,-10312010
FALSE,5,8,winsfs_b500_w100,35,-10312010
FALSE,5,8,winsfs_b500_w100,36,-10312010
FALSE,5,8,winsfs_b500_w100,37,-10312010
FALSE,5,8,winsfs_b500_w100,38,-10312010
FALSE,5,8,winsfs_b500_w100,39,-10312010
FALSE,5,8,winsfs_b500_w100,40,-10312010
FALSE,5,8,winsfs_b500_w100,41,-10312010
FALSE,5,8,winsfs_b500_w100,42,-10312010
FALSE,5,8,winsfs_b500_w100,43,-10312010
FALSE,5,8,winsfs_b500_w100,44,-10312010
FALSE,5,8,winsfs_b500_w100,45,-10312010
FALSE,5,8,winsfs_b500_w100,46,-10312010
FALSE,5,8,winsfs_b500_w100,47,-10312010
FALSE,5,8,winsfs_b500_w100,48,-10312010
FALSE,5,8,winsfs_b500_w100,49,-10312010
FALSE,5,8,winsfs_b500_w100,50,-10312010
FALSE,5,8,winsfs_b500_w100,51,-10312010
FALSE,5,8,winsfs_b500_w100,52,-10312010
FALSE,5,8,winsfs_b500_w100,53,-10312010
FALSE,5,8,winsfs_b500_w100,54,-10312010
FALSE,5,8,winsfs_b500_w100,55,-10312010
FALSE,5,8,winsfs_b500_w100,56,-10312010
FALSE,5,8,winsfs_b500_w100,57,-10312010
FALSE,5,8,winsfs_b500_w100,58,-10312010
FALSE,5,8,winsfs_b500_w100,59,-10312010
FALSE,5,8,winsfs_b500_w100,60,-10312010
FALSE,5,8,winsfs_b500_w100,61,-10312010
FALSE,5,8,winsfs_b500_w100,62,-10312010
FALSE,5,8,winsfs_b500_w100,63,-10312010
FALSE,5,8,winsfs_b500_w100,64,-10312010
FALSE,5,8,winsfs_b500_w100,65,-10312010
FALSE,5,8,winsfs_b500_w100,66,-10312010
FALSE,5,8,winsfs_b500_w100,67,-10312010
FALSE,5,8,winsfs_b500_w100,68,-10312010
FALSE,5,8,winsfs_b500_w100,69,-10312010
FALSE,5,8,winsfs_b500_w100,70,-10312010
FALSE,5,8,winsfs_b500_w100,71,-10312010
FALSE,5,8,winsfs_b500_w100,72,-10312010
FALSE,5,8,winsfs_b500_w100,73,-10312010
FALSE,5,8,winsfs_b500_w100,74,-10312010
FALSE,5,8,winsfs_b500_w100,75,-10312010
FALSE,5,8,winsfs_b500_w100,76,-10312010
FALSE,5,8,winsfs_b500_w100,77,-10312010
FALSE,5,8,winsfs_b500_w100,78,-10312010
FALSE,5,8,winsfs_b500_w100,79,-10312010
FALSE,5,8,winsfs_b500_w100,80,-10312010
FALSE,5,8,winsfs_b500_w100,81,-10312010
FALSE,5,8,winsfs_b500_w100,82,-10312010
FALSE,5,8,winsfs_b500_w100,83,-10312010
FALSE,5,8,winsfs_b500_w100,84,-10312010
FALSE,5,8,winsfs_b500_w100,85,-10312010
FALSE,5,8,winsfs_b500_w100,86,-10312010
FALSE,5,8,winsfs_b500_w100,87,-10312010
FALSE,5,8,winsfs_b500_w100,88,-10312010
FALSE,5,8,winsfs_b500_w100,89,-10312010
FALSE,5,8,winsfs_b500_w100,90,-10312010
FALSE,5,8,winsfs_b500_w100,91,-10312010
FALSE,5,8,winsfs_b500_w100,92,-10312010
FALSE,5,8,winsfs_b500_w100,93,-10312010
FALSE,5,8,winsfs_b500_w100,94,-10312010
FALSE,5,8,winsfs_b500_w100,95,-10312010
FALSE,5,8,winsfs_b500_w100,96,-10312010
FALSE,5,8,winsfs_b500_w100,97,-10312010
FALSE,5,8,winsfs_b500_w100,98,-10312010
FALSE,5,8,winsfs_b500_w100,99,-10312010
FALSE,5,8,winsfs_b500_w100,100,-10312010
FALSE,5,8,winsfs_b500_w250,1,-10312134
FALSE,5,8,winsfs_b500_w250,2,-10312000
FALSE,5,8,winsfs_b500_w250,3,-10311903
FALSE,5,8,winsfs_b500_w250,4,-10311848
FALSE,5,8,winsfs_b500_w250,5,-10311838
FALSE,5,8,winsfs_b500_w250,6,-10311839
FALSE,5,8,winsfs_b500_w250,7,-10311840
FALSE,5,8,winsfs_b500_w250,8,-10311840
FALSE,5,8,winsfs_b500_w250,9,-10311840
FALSE,5,8,winsfs_b500_w250,10,-10311840
FALSE,5,8,winsfs_b500_w250,11,-10311840
FALSE,5,8,winsfs_b500_w250,12,-10311840
FALSE,5,8,winsfs_b500_w250,13,-10311840
FALSE,5,8,winsfs_b500_w250,14,-10311840
FALSE,5,8,winsfs_b500_w250,15,-10311840
FALSE,5,8,winsfs_b500_w250,16,-10311840
FALSE,5,8,winsfs_b500_w250,17,-10311840
FALSE,5,8,winsfs_b500_w250,18,-10311840
FALSE,5,8,winsfs_b500_w250,19,-10311840
FALSE,5,8,winsfs_b500_w250,20,-10311840
FALSE,5,8,winsfs_b500_w250,21,-10311840
FALSE,5,8,winsfs_b500_w250,22,-10311840
FALSE,5,8,winsfs_b500_w250,23,-10311840
FALSE,5,8,winsfs_b500_w250,24,-10311840
FALSE,5,8,winsfs_b500_w250,25,-10311840
FALSE,5,8,winsfs_b500_w250,26,-10311840
FALSE,5,8,winsfs_b500_w250,27,-10311840
FALSE,5,8,winsfs_b500_w250,28,-10311840
FALSE,5,8,winsfs_b500_w250,29,-10311840
FALSE,5,8,winsfs_b500_w250,30,-10311840
FALSE,5,8,winsfs_b500_w250,31,-10311840
FALSE,5,8,winsfs_b500_w250,32,-10311840
FALSE,5,8,winsfs_b500_w250,33,-10311840
FALSE,5,8,winsfs_b500_w250,34,-10311840
FALSE,5,8,winsfs_b500_w250,35,-10311840
FALSE,5,8,winsfs_b500_w250,36,-10311840
FALSE,5,8,winsfs_b500_w250,37,-10311840
FALSE,5,8,winsfs_b500_w250,38,-10311840
FALSE,5,8,winsfs_b500_w250,39,-10311840
FALSE,5,8,winsfs_b500_w250,40,-10311840
FALSE,5,8,winsfs_b500_w250,41,-10311840
FALSE,5,8,winsfs_b500_w250,42,-10311840
FALSE,5,8,winsfs_b500_w250,43,-10311840
FALSE,5,8,winsfs_b500_w250,44,-10311840
FALSE,5,8,winsfs_b500_w250,45,-10311840
FALSE,5,8,winsfs_b500_w250,46,-10311840
FALSE,5,8,winsfs_b500_w250,47,-10311840
FALSE,5,8,winsfs_b500_w250,48,-10311840
FALSE,5,8,winsfs_b500_w250,49,-10311840
FALSE,5,8,winsfs_b500_w250,50,-10311840
FALSE,5,8,winsfs_b500_w250,51,-10311840
FALSE,5,8,winsfs_b500_w250,52,-10311840
FALSE,5,8,winsfs_b500_w250,53,-10311840
FALSE,5,8,winsfs_b500_w250,54,-10311840
FALSE,5,8,winsfs_b500_w250,55,-10311840
FALSE,5,8,winsfs_b500_w250,56,-10311840
FALSE,5,8,winsfs_b500_w250,57,-10311840
FALSE,5,8,winsfs_b500_w250,58,-10311840
FALSE,5,8,winsfs_b500_w250,59,-10311840
FALSE,5,8,winsfs_b500_w250,60,-10311840
FALSE,5,8,winsfs_b500_w250,61,-10311840
FALSE,5,8,winsfs_b500_w250,62,-10311840
FALSE,5,8,winsfs_b500_w250,63,-10311840
FALSE,5,8,winsfs_b500_w250,64,-10311840
FALSE,5,8,winsfs_b500_w250,65,-10311840
FALSE,5,8,winsfs_b500_w250,66,-10311840
FALSE,5,8,winsfs_b500_w250,67,-10311840
FALSE,5,8,winsfs_b500_w250,68,-10311840
FALSE,5,8,winsfs_b500_w250,69,-10311840
FALSE,5,8,winsfs_b500_w250,70,-10311840
FALSE,5,8,winsfs_b500_w250,71,-10311840
FALSE,5,8,winsfs_b500_w250,72,-10311840
FALSE,5,8,winsfs_b500_w250,73,-10311840
FALSE,5,8,winsfs_b500_w250,74,-10311840
FALSE,5,8,winsfs_b500_w250,75,-10311840
FALSE,5,8,winsfs_b500_w250,76,-10311840
FALSE,5,8,winsfs_b500_w250,77,-10311840
FALSE,5,8,winsfs_b500_w250,78,-10311840
FALSE,5,8,winsfs_b500_w250,79,-10311840
FALSE,5,8,winsfs_b500_w250,80,-10311840
FALSE,5,8,winsfs_b500_w250,81,-10311840
FALSE,5,8,winsfs_b500_w250,82,-10311840
FALSE,5,8,winsfs_b500_w250,83,-10311840
FALSE,5,8,winsfs_b500_w250,84,-10311840
FALSE,5,8,winsfs_b500_w250,85,-10311840
FALSE,5,8,winsfs_b500_w250,86,-10311840
FALSE,5,8,winsfs_b500_w250,87,-10311840
FALSE,5,8,winsfs_b500_w250,88,-10311840
FALSE,5,8,winsfs_b500_w250,89,-10311840
FALSE,5,8,winsfs_b500_w250,90,-10311840
FALSE,5,8,winsfs_b500_w250,91,-10311840
FALSE,5,8,winsfs_b500_w250,92,-10311840
FALSE,5,8,winsfs_b500_w250,93,-10311840
FALSE,5,8,winsfs_b500_w250,94,-10311840
FALSE,5,8,winsfs_b500_w250,95,-10311840
FALSE,5,8,winsfs_b500_w250,96,-10311840
FALSE,5,8,winsfs_b500_w250,97,-10311840
FALSE,5,8,winsfs_b500_w250,98,-10311840
FALSE,5,8,winsfs_b500_w250,99,-10311840
FALSE,5,8,winsfs_b500_w250,100,-10311840
FALSE,5,8,winsfs_b500_w500,1,-10318712
FALSE,5,8,winsfs_b500_w500,2,-10312049
FALSE,5,8,winsfs_b500_w500,3,-10311981
FALSE,5,8,winsfs_b500_w500,4,-10311922
FALSE,5,8,winsfs_b500_w500,5,-10311869
FALSE,5,8,winsfs_b500_w500,6,-10311827
FALSE,5,8,winsfs_b500_w500,7,-10311800
FALSE,5,8,winsfs_b500_w500,8,-10311788
FALSE,5,8,winsfs_b500_w500,9,-10311785
FALSE,5,8,winsfs_b500_w500,10,-10311784
FALSE,5,8,winsfs_b500_w500,11,-10311785
FALSE,5,8,winsfs_b500_w500,12,-10311785
FALSE,5,8,winsfs_b500_w500,13,-10311785
FALSE,5,8,winsfs_b500_w500,14,-10311785
FALSE,5,8,winsfs_b500_w500,15,-10311785
FALSE,5,8,winsfs_b500_w500,16,-10311785
FALSE,5,8,winsfs_b500_w500,17,-10311785
FALSE,5,8,winsfs_b500_w500,18,-10311785
FALSE,5,8,winsfs_b500_w500,19,-10311785
FALSE,5,8,winsfs_b500_w500,20,-10311785
FALSE,5,8,winsfs_b500_w500,21,-10311785
FALSE,5,8,winsfs_b500_w500,22,-10311785
FALSE,5,8,winsfs_b500_w500,23,-10311785
FALSE,5,8,winsfs_b500_w500,24,-10311785
FALSE,5,8,winsfs_b500_w500,25,-10311785
FALSE,5,8,winsfs_b500_w500,26,-10311785
FALSE,5,8,winsfs_b500_w500,27,-10311785
FALSE,5,8,winsfs_b500_w500,28,-10311785
FALSE,5,8,winsfs_b500_w500,29,-10311785
FALSE,5,8,winsfs_b500_w500,30,-10311785
FALSE,5,8,winsfs_b500_w500,31,-10311785
FALSE,5,8,winsfs_b500_w500,32,-10311785
FALSE,5,8,winsfs_b500_w500,33,-10311785
FALSE,5,8,winsfs_b500_w500,34,-10311785
FALSE,5,8,winsfs_b500_w500,35,-10311785
FALSE,5,8,winsfs_b500_w500,36,-10311785
FALSE,5,8,winsfs_b500_w500,37,-10311785
FALSE,5,8,winsfs_b500_w500,38,-10311785
FALSE,5,8,winsfs_b500_w500,39,-10311785
FALSE,5,8,winsfs_b500_w500,40,-10311785
FALSE,5,8,winsfs_b500_w500,41,-10311785
FALSE,5,8,winsfs_b500_w500,42,-10311785
FALSE,5,8,winsfs_b500_w500,43,-10311785
FALSE,5,8,winsfs_b500_w500,44,-10311785
FALSE,5,8,winsfs_b500_w500,45,-10311785
FALSE,5,8,winsfs_b500_w500,46,-10311785
FALSE,5,8,winsfs_b500_w500,47,-10311785
FALSE,5,8,winsfs_b500_w500,48,-10311785
FALSE,5,8,winsfs_b500_w500,49,-10311785
FALSE,5,8,winsfs_b500_w500,50,-10311785
FALSE,5,8,winsfs_b500_w500,51,-10311785
FALSE,5,8,winsfs_b500_w500,52,-10311785
FALSE,5,8,winsfs_b500_w500,53,-10311785
FALSE,5,8,winsfs_b500_w500,54,-10311785
FALSE,5,8,winsfs_b500_w500,55,-10311785
FALSE,5,8,winsfs_b500_w500,56,-10311785
FALSE,5,8,winsfs_b500_w500,57,-10311785
FALSE,5,8,winsfs_b500_w500,58,-10311785
FALSE,5,8,winsfs_b500_w500,59,-10311785
FALSE,5,8,winsfs_b500_w500,60,-10311785
FALSE,5,8,winsfs_b500_w500,61,-10311785
FALSE,5,8,winsfs_b500_w500,62,-10311785
FALSE,5,8,winsfs_b500_w500,63,-10311785
FALSE,5,8,winsfs_b500_w500,64,-10311785
FALSE,5,8,winsfs_b500_w500,65,-10311785
FALSE,5,8,winsfs_b500_w500,66,-10311785
FALSE,5,8,winsfs_b500_w500,67,-10311785
FALSE,5,8,winsfs_b500_w500,68,-10311785
FALSE,5,8,winsfs_b500_w500,69,-10311785
FALSE,5,8,winsfs_b500_w500,70,-10311785
FALSE,5,8,winsfs_b500_w500,71,-10311785
FALSE,5,8,winsfs_b500_w500,72,-10311785
FALSE,5,8,winsfs_b500_w500,73,-10311785
FALSE,5,8,winsfs_b500_w500,74,-10311785
FALSE,5,8,winsfs_b500_w500,75,-10311785
FALSE,5,8,winsfs_b500_w500,76,-10311785
FALSE,5,8,winsfs_b500_w500,77,-10311785
FALSE,5,8,winsfs_b500_w500,78,-10311785
FALSE,5,8,winsfs_b500_w500,79,-10311785
FALSE,5,8,winsfs_b500_w500,80,-10311785
FALSE,5,8,winsfs_b500_w500,81,-10311785
FALSE,5,8,winsfs_b500_w500,82,-10311785
FALSE,5,8,winsfs_b500_w500,83,-10311785
FALSE,5,8,winsfs_b500_w500,84,-10311785
FALSE,5,8,winsfs_b500_w500,85,-10311785
FALSE,5,8,winsfs_b500_w500,86,-10311785
FALSE,5,8,winsfs_b500_w500,87,-10311785
FALSE,5,8,winsfs_b500_w500,88,-10311785
FALSE,5,8,winsfs_b500_w500,89,-10311785
FALSE,5,8,winsfs_b500_w500,90,-10311785
FALSE,5,8,winsfs_b500_w500,91,-10311785
FALSE,5,8,winsfs_b500_w500,92,-10311785
FALSE,5,8,winsfs_b500_w500,93,-10311785
FALSE,5,8,winsfs_b500_w500,94,-10311785
FALSE,5,8,winsfs_b500_w500,95,-10311785
FALSE,5,8,winsfs_b500_w500,96,-10311785
FALSE,5,8,winsfs_b500_w500,97,-10311785
FALSE,5,8,winsfs_b500_w500,98,-10311785
FALSE,5,8,winsfs_b500_w500,99,-10311785
FALSE,5,8,winsfs_b500_w500,100,-10311785
TRUE,20,2,realsfs,3,-394551573
TRUE,20,2,realsfs,5,-138346626
TRUE,20,2,realsfs,7,-56695140
TRUE,20,2,realsfs,10,-19797929
TRUE,20,2,realsfs,13,-18022590
TRUE,20,2,realsfs,16,-17941657
TRUE,20,2,realsfs,19,-17928863
TRUE,20,2,realsfs,22,-17921260
TRUE,20,2,realsfs,25,-17917739
TRUE,20,2,realsfs,28,-17914688
TRUE,20,2,realsfs,31,-17913566
TRUE,20,2,realsfs,34,-17912049
TRUE,20,2,realsfs,37,-17911844
TRUE,20,2,realsfs,40,-17912295
TRUE,20,2,realsfs,43,-17912420
TRUE,20,2,realsfs,46,-17920064
TRUE,20,2,realsfs,49,-17920320
TRUE,20,2,realsfs,52,-17921070
TRUE,20,2,realsfs,55,-17922060
TRUE,20,2,realsfs,58,-17922430
TRUE,20,2,realsfs,61,-17924295
TRUE,20,2,realsfs,64,-17924569
TRUE,20,2,realsfs,67,-17936796
TRUE,20,2,realsfs,70,-17937087
TRUE,20,2,realsfs,73,-17938372
TRUE,20,2,realsfs,76,-17939208
TRUE,20,2,realsfs,79,-17940187
TRUE,20,2,realsfs,82,-17940721
TRUE,20,2,realsfs,85,-17942105
TRUE,20,2,realsfs,88,-17942496
TRUE,20,2,realsfs,91,-17946920
TRUE,20,2,realsfs,94,-17947225
TRUE,20,2,realsfs,96,-17947393
TRUE,20,2,realsfs,98,-17947562
TRUE,20,2,realsfs,101,-17948327
TRUE,20,2,winsfs_b500_w100,1,-18341293
TRUE,20,2,winsfs_b500_w100,2,-17563517
TRUE,20,2,winsfs_b500_w100,3,-17512408
TRUE,20,2,winsfs_b500_w100,4,-17503177
TRUE,20,2,winsfs_b500_w100,5,-17501239
TRUE,20,2,winsfs_b500_w100,6,-17501482
TRUE,20,2,winsfs_b500_w100,7,-17502561
TRUE,20,2,winsfs_b500_w100,8,-17504011
TRUE,20,2,winsfs_b500_w100,9,-17505641
TRUE,20,2,winsfs_b500_w100,10,-17507364
TRUE,20,2,winsfs_b500_w100,11,-17509135
TRUE,20,2,winsfs_b500_w100,12,-17510929
TRUE,20,2,winsfs_b500_w100,13,-17512732
TRUE,20,2,winsfs_b500_w100,14,-17514536
TRUE,20,2,winsfs_b500_w100,15,-17516335
TRUE,20,2,winsfs_b500_w100,16,-17518125
TRUE,20,2,winsfs_b500_w100,17,-17519904
TRUE,20,2,winsfs_b500_w100,18,-17521671
TRUE,20,2,winsfs_b500_w100,19,-17523425
TRUE,20,2,winsfs_b500_w100,20,-17525165
TRUE,20,2,winsfs_b500_w100,21,-17526892
TRUE,20,2,winsfs_b500_w100,22,-17528604
TRUE,20,2,winsfs_b500_w100,23,-17530303
TRUE,20,2,winsfs_b500_w100,24,-17531988
TRUE,20,2,winsfs_b500_w100,25,-17533661
TRUE,20,2,winsfs_b500_w100,26,-17535321
TRUE,20,2,winsfs_b500_w100,27,-17536968
TRUE,20,2,winsfs_b500_w100,28,-17538604
TRUE,20,2,winsfs_b500_w100,29,-17540229
TRUE,20,2,winsfs_b500_w100,30,-17541843
TRUE,20,2,winsfs_b500_w100,31,-17543446
TRUE,20,2,winsfs_b500_w100,32,-17545040
TRUE,20,2,winsfs_b500_w100,33,-17546625
TRUE,20,2,winsfs_b500_w100,34,-17548200
TRUE,20,2,winsfs_b500_w100,35,-17549767
TRUE,20,2,winsfs_b500_w100,36,-17551325
TRUE,20,2,winsfs_b500_w100,37,-17552876
TRUE,20,2,winsfs_b500_w100,38,-17554419
TRUE,20,2,winsfs_b500_w100,39,-17555955
TRUE,20,2,winsfs_b500_w100,40,-17557484
TRUE,20,2,winsfs_b500_w100,41,-17559007
TRUE,20,2,winsfs_b500_w100,42,-17560524
TRUE,20,2,winsfs_b500_w100,43,-17562034
TRUE,20,2,winsfs_b500_w100,44,-17563539
TRUE,20,2,winsfs_b500_w100,45,-17565039
TRUE,20,2,winsfs_b500_w100,46,-17566533
TRUE,20,2,winsfs_b500_w100,47,-17568023
TRUE,20,2,winsfs_b500_w100,48,-17569508
TRUE,20,2,winsfs_b500_w100,49,-17570988
TRUE,20,2,winsfs_b500_w100,50,-17572464
TRUE,20,2,winsfs_b500_w100,51,-17573936
TRUE,20,2,winsfs_b500_w100,52,-17575403
TRUE,20,2,winsfs_b500_w100,53,-17576867
TRUE,20,2,winsfs_b500_w100,54,-17578328
TRUE,20,2,winsfs_b500_w100,55,-17579785
TRUE,20,2,winsfs_b500_w100,56,-17581238
TRUE,20,2,winsfs_b500_w100,57,-17582688
TRUE,20,2,winsfs_b500_w100,58,-17584135
TRUE,20,2,winsfs_b500_w100,59,-17585579
TRUE,20,2,winsfs_b500_w100,60,-17587021
TRUE,20,2,winsfs_b500_w100,61,-17588459
TRUE,20,2,winsfs_b500_w100,62,-17589895
TRUE,20,2,winsfs_b500_w100,63,-17591328
TRUE,20,2,winsfs_b500_w100,64,-17592759
TRUE,20,2,winsfs_b500_w100,65,-17594187
TRUE,20,2,winsfs_b500_w100,66,-17595613
TRUE,20,2,winsfs_b500_w100,67,-17597036
TRUE,20,2,winsfs_b500_w100,68,-17598458
TRUE,20,2,winsfs_b500_w100,69,-17599877
TRUE,20,2,winsfs_b500_w100,70,-17601294
TRUE,20,2,winsfs_b500_w100,71,-17602710
TRUE,20,2,winsfs_b500_w100,72,-17604123
TRUE,20,2,winsfs_b500_w100,73,-17605535
TRUE,20,2,winsfs_b500_w100,74,-17606944
TRUE,20,2,winsfs_b500_w100,75,-17608352
TRUE,20,2,winsfs_b500_w100,76,-17609759
TRUE,20,2,winsfs_b500_w100,77,-17611163
TRUE,20,2,winsfs_b500_w100,78,-17612567
TRUE,20,2,winsfs_b500_w100,79,-17613968
TRUE,20,2,winsfs_b500_w100,80,-17615368
TRUE,20,2,winsfs_b500_w100,81,-17616767
TRUE,20,2,winsfs_b500_w100,82,-17618164
TRUE,20,2,winsfs_b500_w100,83,-17619560
TRUE,20,2,winsfs_b500_w100,84,-17620954
TRUE,20,2,winsfs_b500_w100,85,-17622347
TRUE,20,2,winsfs_b500_w100,86,-17623739
TRUE,20,2,winsfs_b500_w100,87,-17625130
TRUE,20,2,winsfs_b500_w100,88,-17626519
TRUE,20,2,winsfs_b500_w100,89,-17627908
TRUE,20,2,winsfs_b500_w100,90,-17629295
TRUE,20,2,winsfs_b500_w100,91,-17630681
TRUE,20,2,winsfs_b500_w100,92,-17632066
TRUE,20,2,winsfs_b500_w100,93,-17633449
TRUE,20,2,winsfs_b500_w100,94,-17634832
TRUE,20,2,winsfs_b500_w100,95,-17636214
TRUE,20,2,winsfs_b500_w100,96,-17637595
TRUE,20,2,winsfs_b500_w100,97,-17638975
TRUE,20,2,winsfs_b500_w100,98,-17640354
TRUE,20,2,winsfs_b500_w100,99,-17641732
TRUE,20,2,winsfs_b500_w100,100,-17643109
TRUE,20,2,winsfs_b500_w250,1,-22574158
TRUE,20,2,winsfs_b500_w250,2,-18728124
TRUE,20,2,winsfs_b500_w250,3,-17849746
TRUE,20,2,winsfs_b500_w250,4,-17622499
TRUE,20,2,winsfs_b500_w250,5,-17553012
TRUE,20,2,winsfs_b500_w250,6,-17526602
TRUE,20,2,winsfs_b500_w250,7,-17514525
TRUE,20,2,winsfs_b500_w250,8,-17508291
TRUE,20,2,winsfs_b500_w250,9,-17504858
TRUE,20,2,winsfs_b500_w250,10,-17502934
TRUE,20,2,winsfs_b500_w250,11,-17501890
TRUE,20,2,winsfs_b500_w250,12,-17501394
TRUE,20,2,winsfs_b500_w250,13,-17501253
TRUE,20,2,winsfs_b500_w250,14,-17501352
TRUE,20,2,winsfs_b500_w250,15,-17501616
TRUE,20,2,winsfs_b500_w250,16,-17501997
TRUE,20,2,winsfs_b500_w250,17,-17502463
TRUE,20,2,winsfs_b500_w250,18,-17502992
TRUE,20,2,winsfs_b500_w250,19,-17503568
TRUE,20,2,winsfs_b500_w250,20,-17504179
TRUE,20,2,winsfs_b500_w250,21,-17504818
TRUE,20,2,winsfs_b500_w250,22,-17505477
TRUE,20,2,winsfs_b500_w250,23,-17506152
TRUE,20,2,winsfs_b500_w250,24,-17506839
TRUE,20,2,winsfs_b500_w250,25,-17507536
TRUE,20,2,winsfs_b500_w250,26,-17508241
TRUE,20,2,winsfs_b500_w250,27,-17508951
TRUE,20,2,winsfs_b500_w250,28,-17509666
TRUE,20,2,winsfs_b500_w250,29,-17510384
TRUE,20,2,winsfs_b500_w250,30,-17511104
TRUE,20,2,winsfs_b500_w250,31,-17511826
TRUE,20,2,winsfs_b500_w250,32,-17512548
TRUE,20,2,winsfs_b500_w250,33,-17513271
TRUE,20,2,winsfs_b500_w250,34,-17513994
TRUE,20,2,winsfs_b500_w250,35,-17514716
TRUE,20,2,winsfs_b500_w250,36,-17515438
TRUE,20,2,winsfs_b500_w250,37,-17516158
TRUE,20,2,winsfs_b500_w250,38,-17516878
TRUE,20,2,winsfs_b500_w250,39,-17517595
TRUE,20,2,winsfs_b500_w250,40,-17518312
TRUE,20,2,winsfs_b500_w250,41,-17519026
TRUE,20,2,winsfs_b500_w250,42,-17519739
TRUE,20,2,winsfs_b500_w250,43,-17520450
TRUE,20,2,winsfs_b500_w250,44,-17521159
TRUE,20,2,winsfs_b500_w250,45,-17521865
TRUE,20,2,winsfs_b500_w250,46,-17522570
TRUE,20,2,winsfs_b500_w250,47,-17523273
TRUE,20,2,winsfs_b500_w250,48,-17523973
TRUE,20,2,winsfs_b500_w250,49,-17524671
TRUE,20,2,winsfs_b500_w250,50,-17525367
TRUE,20,2,winsfs_b500_w250,51,-17526061
TRUE,20,2,winsfs_b500_w250,52,-17526753
TRUE,20,2,winsfs_b500_w250,53,-17527442
TRUE,20,2,winsfs_b500_w250,54,-17528129
TRUE,20,2,winsfs_b500_w250,55,-17528814
TRUE,20,2,winsfs_b500_w250,56,-17529497
TRUE,20,2,winsfs_b500_w250,57,-17530178
TRUE,20,2,winsfs_b500_w250,58,-17530856
TRUE,20,2,winsfs_b500_w250,59,-17531533
TRUE,20,2,winsfs_b500_w250,60,-17532207
TRUE,20,2,winsfs_b500_w250,61,-17532879
TRUE,20,2,winsfs_b500_w250,62,-17533549
TRUE,20,2,winsfs_b500_w250,63,-17534217
TRUE,20,2,winsfs_b500_w250,64,-17534883
TRUE,20,2,winsfs_b500_w250,65,-17535548
TRUE,20,2,winsfs_b500_w250,66,-17536210
TRUE,20,2,winsfs_b500_w250,67,-17536870
TRUE,20,2,winsfs_b500_w250,68,-17537528
TRUE,20,2,winsfs_b500_w250,69,-17538185
TRUE,20,2,winsfs_b500_w250,70,-17538840
TRUE,20,2,winsfs_b500_w250,71,-17539493
TRUE,20,2,winsfs_b500_w250,72,-17540144
TRUE,20,2,winsfs_b500_w250,73,-17540793
TRUE,20,2,winsfs_b500_w250,74,-17541441
TRUE,20,2,winsfs_b500_w250,75,-17542087
TRUE,20,2,winsfs_b500_w250,76,-17542731
TRUE,20,2,winsfs_b500_w250,77,-17543374
TRUE,20,2,winsfs_b500_w250,78,-17544015
TRUE,20,2,winsfs_b500_w250,79,-17544654
TRUE,20,2,winsfs_b500_w250,80,-17545292
TRUE,20,2,winsfs_b500_w250,81,-17545929
TRUE,20,2,winsfs_b500_w250,82,-17546564
TRUE,20,2,winsfs_b500_w250,83,-17547197
TRUE,20,2,winsfs_b500_w250,84,-17547829
TRUE,20,2,winsfs_b500_w250,85,-17548460
TRUE,20,2,winsfs_b500_w250,86,-17549089
TRUE,20,2,winsfs_b500_w250,87,-17549717
TRUE,20,2,winsfs_b500_w250,88,-17550344
TRUE,20,2,winsfs_b500_w250,89,-17550969
TRUE,20,2,winsfs_b500_w250,90,-17551593
TRUE,20,2,winsfs_b500_w250,91,-17552216
TRUE,20,2,winsfs_b500_w250,92,-17552837
TRUE,20,2,winsfs_b500_w250,93,-17553458
