condition,epoch,i,x
winsfs_b500_w500,111,19,135944.78133599999
winsfs_b500_w500,111,20,14734081.167358
winsfs_b500_w500,112,0,1153743259.478778
winsfs_b500_w500,112,1,1485141.089933
winsfs_b500_w500,112,2,790564.510032
winsfs_b500_w500,112,3,508167.202885
winsfs_b500_w500,112,4,353757.908802
winsfs_b500_w500,112,5,269688.625802
winsfs_b500_w500,112,6,215714.588086
winsfs_b500_w500,112,7,171869.521154
winsfs_b500_w500,112,8,150440.87821
winsfs_b500_w500,112,9,122886.869359
winsfs_b500_w500,112,10,128595.768162
winsfs_b500_w500,112,11,95325.283079
winsfs_b500_w500,112,12,97445.419756
winsfs_b500_w500,112,13,87016.604577
winsfs_b500_w500,112,14,85781.92958
winsfs_b500_w500,112,15,83857.223167
winsfs_b500_w500,112,16,84866.381825
winsfs_b500_w500,112,17,92588.02251
winsfs_b500_w500,112,18,104029.745611
winsfs_b500_w500,112,19,135944.78133599999
winsfs_b500_w500,112,20,14734081.167358
winsfs_b500_w500,113,0,1153743259.478778
winsfs_b500_w500,113,1,1485141.089933
winsfs_b500_w500,113,2,790564.510033
winsfs_b500_w500,113,3,508167.202877
winsfs_b500_w500,113,4,353757.908833
winsfs_b500_w500,113,5,269688.625705
winsfs_b500_w500,113,6,215714.58832
winsfs_b500_w500,113,7,171869.520711
winsfs_b500_w500,113,8,150440.878881
winsfs_b500_w500,113,9,122886.868519
winsfs_b500_w500,113,10,128595.769082
winsfs_b500_w500,113,11,95325.282181
winsfs_b500_w500,113,12,97445.420503
winsfs_b500_w500,113,13,87016.604074
winsfs_b500_w500,113,14,85781.929847
winsfs_b500_w500,113,15,83857.223057
winsfs_b500_w500,113,16,84866.38186
winsfs_b500_w500,113,17,92588.022502
winsfs_b500_w500,113,18,104029.745612
winsfs_b500_w500,113,19,135944.78133599999
winsfs_b500_w500,113,20,14734081.167358
winsfs_b500_w500,114,0,1153743259.478778
winsfs_b500_w500,114,1,1485141.089932
winsfs_b500_w500,114,2,790564.510034
winsfs_b500_w500,114,3,508167.202871
winsfs_b500_w500,114,4,353757.90886
winsfs_b500_w500,114,5,269688.625618
winsfs_b500_w500,114,6,215714.588528
winsfs_b500_w500,114,7,171869.520319
winsfs_b500_w500,114,8,150440.879475
winsfs_b500_w500,114,9,122886.867775
winsfs_b500_w500,114,10,128595.769897
winsfs_b500_w500,114,11,95325.281384
winsfs_b500_w500,114,12,97445.421165
winsfs_b500_w500,114,13,87016.603629
winsfs_b500_w500,114,14,85781.930084
winsfs_b500_w500,114,15,83857.222959
winsfs_b500_w500,114,16,84866.381891
winsfs_b500_w500,114,17,92588.022494
winsfs_b500_w500,114,18,104029.745613
winsfs_b500_w500,114,19,135944.78133599999
winsfs_b500_w500,114,20,14734081.167358
winsfs_b500_w500,115,0,1153743259.478778
winsfs_b500_w500,115,1,1485141.089932
winsfs_b500_w500,115,2,790564.510035
winsfs_b500_w500,115,3,508167.202865
winsfs_b500_w500,115,4,353757.908885
winsfs_b500_w500,115,5,269688.625541
winsfs_b500_w500,115,6,215714.588712
winsfs_b500_w500,115,7,171869.519972
winsfs_b500_w500,115,8,150440.880001
winsfs_b500_w500,115,9,122886.867115
winsfs_b500_w500,115,10,128595.770619
winsfs_b500_w500,115,11,95325.280678
winsfs_b500_w500,115,12,97445.421752
winsfs_b500_w500,115,13,87016.603234
winsfs_b500_w500,115,14,85781.930294
winsfs_b500_w500,115,15,83857.222871
winsfs_b500_w500,115,16,84866.381919
winsfs_b500_w500,115,17,92588.022488
winsfs_b500_w500,115,18,104029.745614
winsfs_b500_w500,115,19,135944.781335
winsfs_b500_w500,115,20,14734081.167358
winsfs_b500_w500,116,0,1153743259.478778
winsfs_b500_w500,116,1,1485141.089932
winsfs_b500_w500,116,2,790564.510036
winsfs_b500_w500,116,3,508167.20286
winsfs_b500_w500,116,4,353757.908907
winsfs_b500_w500,116,5,269688.625473
winsfs_b500_w500,116,6,215714.588875
winsfs_b500_w500,116,7,171869.519664
winsfs_b500_w500,116,8,150440.880468
winsfs_b500_w500,116,9,122886.86653
winsfs_b500_w500,116,10,128595.77126
winsfs_b500_w500,116,11,95325.280052
winsfs_b500_w500,116,12,97445.422273
winsfs_b500_w500,116,13,87016.602883
winsfs_b500_w500,116,14,85781.93048
winsfs_b500_w500,116,15,83857.222794
winsfs_b500_w500,116,16,84866.381943
winsfs_b500_w500,116,17,92588.022482
winsfs_b500_w500,116,18,104029.745615
winsfs_b500_w500,116,19,135944.781335
winsfs_b500_w500,116,20,14734081.167358
winsfs_b500_w500,117,0,1153743259.478778
winsfs_b500_w500,117,1,1485141.089932
winsfs_b500_w500,117,2,790564.510036
winsfs_b500_w500,117,3,508167.202856
winsfs_b500_w500,117,4,353757.908926
winsfs_b500_w500,117,5,269688.625413
winsfs_b500_w500,117,6,215714.589019
winsfs_b500_w500,117,7,171869.519392
winsfs_b500_w500,117,8,150440.880881
winsfs_b500_w500,117,9,122886.866012
winsfs_b500_w500,117,10,128595.771827
winsfs_b500_w500,117,11,95325.279497
winsfs_b500_w500,117,12,97445.422735
winsfs_b500_w500,117,13,87016.602572
winsfs_b500_w500,117,14,85781.930646
winsfs_b500_w500,117,15,83857.222726
winsfs_b500_w500,117,16,84866.381965
winsfs_b500_w500,117,17,92588.022477
winsfs_b500_w500,117,18,104029.745616
winsfs_b500_w500,117,19,135944.781335
winsfs_b500_w500,117,20,14734081.167358
winsfs_b500_w500,118,0,1153743259.478779
winsfs_b500_w500,118,1,1485141.089932
winsfs_b500_w500,118,2,790564.51003699994
winsfs_b500_w500,118,3,508167.202852
winsfs_b500_w500,118,4,353757.908943
winsfs_b500_w500,118,5,269688.62536
winsfs_b500_w500,118,6,215714.589147
winsfs_b500_w500,118,7,171869.519151
winsfs_b500_w500,118,8,150440.881247
winsfs_b500_w500,118,9,122886.865553
winsfs_b500_w500,118,10,128595.772331
winsfs_b500_w500,118,11,95325.279005
winsfs_b500_w500,118,12,97445.423144
winsfs_b500_w500,118,13,87016.602297
winsfs_b500_w500,118,14,85781.930792
winsfs_b500_w500,118,15,83857.222665
winsfs_b500_w500,118,16,84866.381984
winsfs_b500_w500,118,17,92588.022473
winsfs_b500_w500,118,18,104029.745617
winsfs_b500_w500,118,19,135944.781335
winsfs_b500_w500,118,20,14734081.167358
winsfs_b500_w500,119,0,1153743259.478779
winsfs_b500_w500,119,1,1485141.089932
winsfs_b500_w500,119,2,790564.510038
winsfs_b500_w500,119,3,508167.202848
winsfs_b500_w500,119,4,353757.908958
winsfs_b500_w500,119,5,269688.625313
winsfs_b500_w500,119,6,215714.58926
winsfs_b500_w500,119,7,171869.518937
winsfs_b500_w500,119,8,150440.881572
winsfs_b500_w500,119,9,122886.865146
winsfs_b500_w500,119,10,128595.772777
winsfs_b500_w500,119,11,95325.278568
winsfs_b500_w500,119,12,97445.423507
winsfs_b500_w500,119,13,87016.602052
winsfs_b500_w500,119,14,85781.930922
winsfs_b500_w500,119,15,83857.222611
winsfs_b500_w500,119,16,84866.382001
winsfs_b500_w500,119,17,92588.022468
winsfs_b500_w500,119,18,104029.745617
winsfs_b500_w500,119,19,135944.781335
winsfs_b500_w500,119,20,14734081.167358
winsfs_b500_w500,120,0,1153743259.478778
winsfs_b500_w500,120,1,1485141.089932
winsfs_b500_w500,120,2,790564.510038
winsfs_b500_w500,120,3,508167.202845
winsfs_b500_w500,120,4,353757.908971
winsfs_b500_w500,120,5,269688.625271
winsfs_b500_w500,120,6,215714.58936
winsfs_b500_w500,120,7,171869.518747
winsfs_b500_w500,120,8,150440.881859
winsfs_b500_w500,120,9,122886.864786
winsfs_b500_w500,120,10,128595.773172
winsfs_b500_w500,120,11,95325.278182
winsfs_b500_w500,120,12,97445.423829
winsfs_b500_w500,120,13,87016.601835
winsfs_b500_w500,120,14,85781.931038
winsfs_b500_w500,120,15,83857.222563
winsfs_b500_w500,120,16,84866.382017
winsfs_b500_w500,120,17,92588.022465
winsfs_b500_w500,120,18,104029.745618
winsfs_b500_w500,120,19,135944.781335
winsfs_b500_w500,120,20,14734081.167358
winsfs_b500_w500,121,0,1153743259.478778
winsfs_b500_w500,121,1,1485141.089932
winsfs_b500_w500,121,2,790564.510039
winsfs_b500_w500,121,3,508167.202842
winsfs_b500_w500,121,4,353757.908983
winsfs_b500_w500,121,5,269688.625234
winsfs_b500_w500,121,6,215714.589449
winsfs_b500_w500,121,7,171869.518579
winsfs_b500_w500,121,8,150440.882114
winsfs_b500_w500,121,9,122886.864466
winsfs_b500_w500,121,10,128595.773522
winsfs_b500_w500,121,11,95325.277839
winsfs_b500_w500,121,12,97445.424115
winsfs_b500_w500,121,13,87016.601643
winsfs_b500_w500,121,14,85781.93114
winsfs_b500_w500,121,15,83857.222521
winsfs_b500_w500,121,16,84866.38203
winsfs_b500_w500,121,17,92588.022462
winsfs_b500_w500,121,18,104029.745619
winsfs_b500_w500,121,19,135944.781335
winsfs_b500_w500,121,20,14734081.167358
winsfs_b500_w500,122,0,1153743259.478778
winsfs_b500_w500,122,1,1485141.089932
winsfs_b500_w500,122,2,790564.510039
winsfs_b500_w500,122,3,508167.20284
winsfs_b500_w500,122,4,353757.908993
winsfs_b500_w500,122,5,269688.625201
winsfs_b500_w500,122,6,215714.589528
winsfs_b500_w500,122,7,171869.518431
winsfs_b500_w500,122,8,150440.88234
winsfs_b500_w500,122,9,122886.864183
winsfs_b500_w500,122,10,128595.773833
winsfs_b500_w500,122,11,95325.277535
winsfs_b500_w500,122,12,97445.424368
winsfs_b500_w500,122,13,87016.601473
winsfs_b500_w500,122,14,85781.931231
winsfs_b500_w500,122,15,83857.222483
winsfs_b500_w500,122,16,84866.382042
winsfs_b500_w500,122,17,92588.022459
winsfs_b500_w500,122,18,104029.745619
winsfs_b500_w500,122,19,135944.781335
winsfs_b500_w500,122,20,14734081.167358
winsfs_b500_w500,123,0,1153743259.478778
winsfs_b500_w500,123,1,1485141.089932
winsfs_b500_w500,123,2,790564.510039
winsfs_b500_w500,123,3,508167.202837
winsfs_b500_w500,123,4,353757.909003
winsfs_b500_w500,123,5,269688.62517199997
winsfs_b500_w500,123,6,215714.589598
winsfs_b500_w500,123,7,171869.518299
winsfs_b500_w500,123,8,150440.88254
winsfs_b500_w500,123,9,122886.863932
winsfs_b500_w500,123,10,128595.774108
winsfs_b500_w500,123,11,95325.277265
winsfs_b500_w500,123,12,97445.424592
winsfs_b500_w500,123,13,87016.601321
winsfs_b500_w500,123,14,85781.931311
winsfs_b500_w500,123,15,83857.22245
winsfs_b500_w500,123,16,84866.382053
winsfs_b500_w500,123,17,92588.022456
winsfs_b500_w500,123,18,104029.745619
winsfs_b500_w500,123,19,135944.781335
winsfs_b500_w500,123,20,14734081.167358
winsfs_b500_w500,124,0,1153743259.478778
winsfs_b500_w500,124,1,1485141.089932
winsfs_b500_w500,124,2,790564.51004
winsfs_b500_w500,124,3,508167.202835
winsfs_b500_w500,124,4,353757.909011
winsfs_b500_w500,124,5,269688.625146
winsfs_b500_w500,124,6,215714.589659
winsfs_b500_w500,124,7,171869.518182
winsfs_b500_w500,124,8,150440.882717
winsfs_b500_w500,124,9,122886.86371
winsfs_b500_w500,124,10,128595.774353
winsfs_b500_w500,124,11,95325.277026
winsfs_b500_w500,124,12,97445.424791
winsfs_b500_w500,124,13,87016.601187
winsfs_b500_w500,124,14,85781.931383
winsfs_b500_w500,124,15,83857.22242
winsfs_b500_w500,124,16,84866.382062
winsfs_b500_w500,124,17,92588.022454
winsfs_b500_w500,124,18,104029.74562
winsfs_b500_w500,124,19,135944.781335
winsfs_b500_w500,124,20,14734081.167358
winsfs_b500_w500,125,0,1153743259.478778
winsfs_b500_w500,125,1,1485141.089932
winsfs_b500_w500,125,2,790564.51004
winsfs_b500_w500,125,3,508167.202834
winsfs_b500_w500,125,4,353757.909018
winsfs_b500_w500,125,5,269688.625124
winsfs_b500_w500,125,6,215714.589714
winsfs_b500_w500,125,7,171869.518079
winsfs_b500_w500,125,8,150440.882874
winsfs_b500_w500,125,9,122886.863513
winsfs_b500_w500,125,10,128595.774569
winsfs_b500_w500,125,11,95325.276814
winsfs_b500_w500,125,12,97445.424968
winsfs_b500_w500,125,13,87016.601068
winsfs_b500_w500,125,14,85781.931446
winsfs_b500_w500,125,15,83857.222394
winsfs_b500_w500,125,16,84866.38207
winsfs_b500_w500,125,17,92588.022452
winsfs_b500_w500,125,18,104029.74562
winsfs_b500_w500,125,19,135944.781335
winsfs_b500_w500,125,20,14734081.167358
winsfs_b500_w500,126,0,1153743259.478778
winsfs_b500_w500,126,1,1485141.089932
winsfs_b500_w500,126,2,790564.51004
winsfs_b500_w500,126,3,508167.202832
winsfs_b500_w500,126,4,353757.909025
winsfs_b500_w500,126,5,269688.625103
winsfs_b500_w500,126,6,215714.589763
winsfs_b500_w500,126,7,171869.517987
winsfs_b500_w500,126,8,150440.883013
winsfs_b500_w500,126,9,122886.863338
winsfs_b500_w500,126,10,128595.774761
winsfs_b500_w500,126,11,95325.276626
winsfs_b500_w500,126,12,97445.425124
winsfs_b500_w500,126,13,87016.600963
winsfs_b500_w500,126,14,85781.931502
winsfs_b500_w500,126,15,83857.22237
winsfs_b500_w500,126,16,84866.382078
winsfs_b500_w500,126,17,92588.022451
winsfs_b500_w500,126,18,104029.74562
winsfs_b500_w500,126,19,135944.781335
winsfs_b500_w500,126,20,14734081.167358
winsfs_b500_w500,127,0,1153743259.478778
winsfs_b500_w500,127,1,1485141.089932
winsfs_b500_w500,127,2,790564.51004
winsfs_b500_w500,127,3,508167.202831
winsfs_b500_w500,127,4,353757.90903
winsfs_b500_w500,127,5,269688.625086
winsfs_b500_w500,127,6,215714.589806
winsfs_b500_w500,127,7,171869.517906
winsfs_b500_w500,127,8,150440.883137
winsfs_b500_w500,127,9,122886.863183
winsfs_b500_w500,127,10,128595.774931
winsfs_b500_w500,127,11,95325.27646
winsfs_b500_w500,127,12,97445.425263
winsfs_b500_w500,127,13,87016.600869
winsfs_b500_w500,127,14,85781.931552
winsfs_b500_w500,127,15,83857.22235
winsfs_b500_w500,127,16,84866.382084
winsfs_b500_w500,127,17,92588.022449
winsfs_b500_w500,127,18,104029.745621
winsfs_b500_w500,127,19,135944.781335
winsfs_b500_w500,127,20,14734081.167358
winsfs_b500_w500,128,0,1153743259.478778
winsfs_b500_w500,128,1,1485141.089932
winsfs_b500_w500,128,2,790564.510041
winsfs_b500_w500,128,3,508167.20283
winsfs_b500_w500,128,4,353757.909035
winsfs_b500_w500,128,5,269688.62507
winsfs_b500_w500,128,6,215714.589844
winsfs_b500_w500,128,7,171869.517834
winsfs_b500_w500,128,8,150440.883246
winsfs_b500_w500,128,9,122886.863046
winsfs_b500_w500,128,10,128595.775081
winsfs_b500_w500,128,11,95325.276312
winsfs_b500_w500,128,12,97445.425386
winsfs_b500_w500,128,13,87016.600786
winsfs_b500_w500,128,14,85781.931596
winsfs_b500_w500,128,15,83857.222331
winsfs_b500_w500,128,16,84866.38209
winsfs_b500_w500,128,17,92588.022448
winsfs_b500_w500,128,18,104029.745621
winsfs_b500_w500,128,19,135944.781335
winsfs_b500_w500,128,20,14734081.167358
winsfs_b500_w500,129,0,1153743259.478778
winsfs_b500_w500,129,1,1485141.089932
winsfs_b500_w500,129,2,790564.510041
winsfs_b500_w500,129,3,508167.202829
winsfs_b500_w500,129,4,353757.90904
winsfs_b500_w500,129,5,269688.625056
winsfs_b500_w500,129,6,215714.589877
winsfs_b500_w500,129,7,171869.51777
winsfs_b500_w500,129,8,150440.883343
winsfs_b500_w500,129,9,122886.862924
winsfs_b500_w500,129,10,128595.775215
winsfs_b500_w500,129,11,95325.276181
winsfs_b500_w500,129,12,97445.425495
winsfs_b500_w500,129,13,87016.600713
winsfs_b500_w500,129,14,85781.931635
winsfs_b500_w500,129,15,83857.222315
winsfs_b500_w500,129,16,84866.382095
winsfs_b500_w500,129,17,92588.022446
winsfs_b500_w500,129,18,104029.745621
winsfs_b500_w500,129,19,135944.781335
winsfs_b500_w500,129,20,14734081.167358
winsfs_b500_w500,130,0,1153743259.478778
winsfs_b500_w500,130,1,1485141.089932
winsfs_b500_w500,130,2,790564.510041
winsfs_b500_w500,130,3,508167.202828
winsfs_b500_w500,130,4,353757.90904399997
winsfs_b500_w500,130,5,269688.625043
winsfs_b500_w500,130,6,215714.589907
winsfs_b500_w500,130,7,171869.517714
winsfs_b500_w500,130,8,150440.883429
winsfs_b500_w500,130,9,122886.862816
winsfs_b500_w500,130,10,128595.775333
winsfs_b500_w500,130,11,95325.276065
winsfs_b500_w500,130,12,97445.425592
winsfs_b500_w500,130,13,87016.600648
winsfs_b500_w500,130,14,85781.93167
winsfs_b500_w500,130,15,83857.222301
winsfs_b500_w500,130,16,84866.3821
winsfs_b500_w500,130,17,92588.022445
winsfs_b500_w500,130,18,104029.745621
winsfs_b500_w500,130,19,135944.781335
winsfs_b500_w500,130,20,14734081.167358
winsfs_b500_w500,131,0,1153743259.478778
winsfs_b500_w500,131,1,1485141.089932
winsfs_b500_w500,131,2,790564.510041
winsfs_b500_w500,131,3,508167.202827
winsfs_b500_w500,131,4,353757.909047
winsfs_b500_w500,131,5,269688.625032
winsfs_b500_w500,131,6,215714.589934
winsfs_b500_w500,131,7,171869.517664
winsfs_b500_w500,131,8,150440.883505
winsfs_b500_w500,131,9,122886.862721
winsfs_b500_w500,131,10,128595.775438
winsfs_b500_w500,131,11,95325.275962
winsfs_b500_w500,131,12,97445.425677
winsfs_b500_w500,131,13,87016.60059
winsfs_b500_w500,131,14,85781.931701
winsfs_b500_w500,131,15,83857.222288
winsfs_b500_w500,131,16,84866.382104
winsfs_b500_w500,131,17,92588.022444
winsfs_b500_w500,131,18,104029.745621
winsfs_b500_w500,131,19,135944.781335
winsfs_b500_w500,131,20,14734081.167358
winsfs_b500_w500,132,0,1153743259.478779
winsfs_b500_w500,132,1,1485141.089932
winsfs_b500_w500,132,2,790564.510041
winsfs_b500_w500,132,3,508167.202826
winsfs_b500_w500,132,4,353757.90905
winsfs_b500_w500,132,5,269688.625023
winsfs_b500_w500,132,6,215714.589957
winsfs_b500_w500,132,7,171869.51762
winsfs_b500_w500,132,8,150440.883572
winsfs_b500_w500,132,9,122886.862636
winsfs_b500_w500,132,10,128595.775531
winsfs_b500_w500,132,11,95325.275871
winsfs_b500_w500,132,12,97445.425753
winsfs_b500_w500,132,13,87016.600538
winsfs_b500_w500,132,14,85781.931728
winsfs_b500_w500,132,15,83857.222277
winsfs_b500_w500,132,16,84866.382108
winsfs_b500_w500,132,17,92588.022444
winsfs_b500_w500,132,18,104029.745622
winsfs_b500_w500,132,19,135944.781335
winsfs_b500_w500,132,20,14734081.167358
winsfs_b500_w500,133,0,1153743259.478778
winsfs_b500_w500,133,1,1485141.089932
winsfs_b500_w500,133,2,790564.510041
winsfs_b500_w500,133,3,508167.202826
winsfs_b500_w500,133,4,353757.909053
winsfs_b500_w500,133,5,269688.625014
winsfs_b500_w500,133,6,215714.589978
winsfs_b500_w500,133,7,171869.51758
winsfs_b500_w500,133,8,150440.883632
winsfs_b500_w500,133,9,122886.862561
winsfs_b500_w500,133,10,128595.775614
winsfs_b500_w500,133,11,95325.27579
winsfs_b500_w500,133,12,97445.425821
winsfs_b500_w500,133,13,87016.600493
winsfs_b500_w500,133,14,85781.931752
winsfs_b500_w500,133,15,83857.222266
winsfs_b500_w500,133,16,84866.382111
winsfs_b500_w500,133,17,92588.022443
winsfs_b500_w500,133,18,104029.745622
winsfs_b500_w500,133,19,135944.781335
winsfs_b500_w500,133,20,14734081.167358
winsfs_b500_w500,134,0,1153743259.478778
winsfs_b500_w500,134,1,1485141.089932
winsfs_b500_w500,134,2,790564.510041
winsfs_b500_w500,134,3,508167.202825
winsfs_b500_w500,134,4,353757.909056
winsfs_b500_w500,134,5,269688.625006
winsfs_b500_w500,134,6,215714.589996
winsfs_b500_w500,134,7,171869.517546
winsfs_b500_w500,134,8,150440.883685
winsfs_b500_w500,134,9,122886.862495
winsfs_b500_w500,134,10,128595.775687
winsfs_b500_w500,134,11,95325.275719
winsfs_b500_w500,134,12,97445.425881
winsfs_b500_w500,134,13,87016.600453
winsfs_b500_w500,134,14,85781.931774
winsfs_b500_w500,134,15,83857.222258
winsfs_b500_w500,134,16,84866.382113999993
winsfs_b500_w500,134,17,92588.022442
winsfs_b500_w500,134,18,104029.745622
winsfs_b500_w500,134,19,135944.781335
winsfs_b500_w500,134,20,14734081.167358
winsfs_b500_w500,135,0,1153743259.478778
winsfs_b500_w500,135,1,1485141.089932
winsfs_b500_w500,135,2,790564.510041
winsfs_b500_w500,135,3,508167.202824
winsfs_b500_w500,135,4,353757.909058
winsfs_b500_w500,135,5,269688.625
winsfs_b500_w500,135,6,215714.590013
winsfs_b500_w500,135,7,171869.517515
winsfs_b500_w500,135,8,150440.883732
winsfs_b500_w500,135,9,122886.862436
winsfs_b500_w500,135,10,128595.775752
winsfs_b500_w500,135,11,95325.275655
winsfs_b500_w500,135,12,97445.425934
winsfs_b500_w500,135,13,87016.600417
winsfs_b500_w500,135,14,85781.931793
winsfs_b500_w500,135,15,83857.22225
winsfs_b500_w500,135,16,84866.382116
winsfs_b500_w500,135,17,92588.022442
winsfs_b500_w500,135,18,104029.745622
winsfs_b500_w500,135,19,135944.781335
winsfs_b500_w500,135,20,14734081.167358
winsfs_b500_w500,136,0,1153743259.478778
winsfs_b500_w500,136,1,1485141.089932
winsfs_b500_w500,136,2,790564.510041
winsfs_b500_w500,136,3,508167.202824
winsfs_b500_w500,136,4,353757.90906
winsfs_b500_w500,136,5,269688.624993
winsfs_b500_w500,136,6,215714.590027
winsfs_b500_w500,136,7,171869.517487
winsfs_b500_w500,136,8,150440.883773
winsfs_b500_w500,136,9,122886.862384
winsfs_b500_w500,136,10,128595.775809
winsfs_b500_w500,136,11,95325.275599
winsfs_b500_w500,136,12,97445.425981
winsfs_b500_w500,136,13,87016.600385
winsfs_b500_w500,136,14,85781.93181
winsfs_b500_w500,136,15,83857.222243
winsfs_b500_w500,136,16,84866.382119
winsfs_b500_w500,136,17,92588.022441
winsfs_b500_w500,136,18,104029.745622
winsfs_b500_w500,136,19,135944.781335
winsfs_b500_w500,136,20,14734081.167358
winsfs_b500_w500,137,0,1153743259.478778
winsfs_b500_w500,137,1,1485141.089932
winsfs_b500_w500,137,2,790564.510042
winsfs_b500_w500,137,3,508167.202824
winsfs_b500_w500,137,4,353757.909061
winsfs_b500_w500,137,5,269688.624988
winsfs_b500_w500,137,6,215714.59004
winsfs_b500_w500,137,7,171869.517463
winsfs_b500_w500,137,8,150440.88381
winsfs_b500_w500,137,9,122886.862337
winsfs_b500_w500,137,10,128595.77586
winsfs_b500_w500,137,11,95325.275549
winsfs_b500_w500,137,12,97445.426022
winsfs_b500_w500,137,13,87016.600357
winsfs_b500_w500,137,14,85781.931825
winsfs_b500_w500,137,15,83857.222236
winsfs_b500_w500,137,16,84866.38212
winsfs_b500_w500,137,17,92588.022441
winsfs_b500_w500,137,18,104029.745622
winsfs_b500_w500,137,19,135944.781335
winsfs_b500_w500,137,20,14734081.167358
winsfs_b500_w500,138,0,1153743259.478779
winsfs_b500_w500,138,1,1485141.089932
winsfs_b500_w500,138,2,790564.510042
winsfs_b500_w500,138,3,508167.202823
winsfs_b500_w500,138,4,353757.909063
winsfs_b500_w500,138,5,269688.624983
winsfs_b500_w500,138,6,215714.590051
winsfs_b500_w500,138,7,171869.517442
winsfs_b500_w500,138,8,150440.883843
winsfs_b500_w500,138,9,122886.862296
winsfs_b500_w500,138,10,128595.775905
winsfs_b500_w500,138,11,95325.275504
winsfs_b500_w500,138,12,97445.426059
winsfs_b500_w500,138,13,87016.600332
winsfs_b500_w500,138,14,85781.931838
winsfs_b500_w500,138,15,83857.222231
winsfs_b500_w500,138,16,84866.382122
winsfs_b500_w500,138,17,92588.02244
winsfs_b500_w500,138,18,104029.745622
winsfs_b500_w500,138,19,135944.781335
winsfs_b500_w500,138,20,14734081.167358
winsfs_b500_w500,139,0,1153743259.478778
winsfs_b500_w500,139,1,1485141.089932
winsfs_b500_w500,139,2,790564.510042
winsfs_b500_w500,139,3,508167.202823
winsfs_b500_w500,139,4,353757.909064
winsfs_b500_w500,139,5,269688.624979
winsfs_b500_w500,139,6,215714.590061
winsfs_b500_w500,139,7,171869.517423
winsfs_b500_w500,139,8,150440.883872
winsfs_b500_w500,139,9,122886.86226
winsfs_b500_w500,139,10,128595.775945
winsfs_b500_w500,139,11,95325.275465
winsfs_b500_w500,139,12,97445.426092
winsfs_b500_w500,139,13,87016.60031
winsfs_b500_w500,139,14,85781.93185
winsfs_b500_w500,139,15,83857.222226
winsfs_b500_w500,139,16,84866.382124
winsfs_b500_w500,139,17,92588.02244
winsfs_b500_w500,139,18,104029.745622
winsfs_b500_w500,139,19,135944.781335
winsfs_b500_w500,139,20,14734081.167358
winsfs_b500_w500,140,0,1153743259.478778
winsfs_b500_w500,140,1,1485141.089932
winsfs_b500_w500,140,2,790564.510042
winsfs_b500_w500,140,3,508167.202823
winsfs_b500_w500,140,4,353757.909065
winsfs_b500_w500,140,5,269688.624976
winsfs_b500_w500,140,6,215714.59007
winsfs_b500_w500,140,7,171869.517406
winsfs_b500_w500,140,8,150440.883897
winsfs_b500_w500,140,9,122886.862228
winsfs_b500_w500,140,10,128595.775981
winsfs_b500_w500,140,11,95325.27543
winsfs_b500_w500,140,12,97445.426121
winsfs_b500_w500,140,13,87016.60029
winsfs_b500_w500,140,14,85781.93186
winsfs_b500_w500,140,15,83857.222222
winsfs_b500_w500,140,16,84866.382125
winsfs_b500_w500,140,17,92588.022439
winsfs_b500_w500,140,18,104029.745622
winsfs_b500_w500,140,19,135944.781335
winsfs_b500_w500,140,20,14734081.167358
winsfs_b500_w500,141,0,1153743259.478778
winsfs_b500_w500,141,1,1485141.089932
winsfs_b500_w500,141,2,790564.510042
winsfs_b500_w500,141,3,508167.202822
winsfs_b500_w500,141,4,353757.909066
winsfs_b500_w500,141,5,269688.624972
winsfs_b500_w500,141,6,215714.590078
winsfs_b500_w500,141,7,171869.517391
winsfs_b500_w500,141,8,150440.88392
winsfs_b500_w500,141,9,122886.862199
winsfs_b500_w500,141,10,128595.776012
winsfs_b500_w500,141,11,95325.275399
winsfs_b500_w500,141,12,97445.426147
winsfs_b500_w500,141,13,87016.600273
winsfs_b500_w500,141,14,85781.93187
winsfs_b500_w500,141,15,83857.222218
winsfs_b500_w500,141,16,84866.382126
winsfs_b500_w500,141,17,92588.022439
winsfs_b500_w500,141,18,104029.745622
winsfs_b500_w500,141,19,135944.781335
winsfs_b500_w500,141,20,14734081.167358
winsfs_b500_w500,142,0,1153743259.478778
winsfs_b500_w500,142,1,1485141.089932
winsfs_b500_w500,142,2,790564.510042
winsfs_b500_w500,142,3,508167.202822
winsfs_b500_w500,142,4,353757.909067
winsfs_b500_w500,142,5,269688.624969
winsfs_b500_w500,142,6,215714.590085
winsfs_b500_w500,142,7,171869.517378
winsfs_b500_w500,142,8,150440.88394
winsfs_b500_w500,142,9,122886.862174
winsfs_b500_w500,142,10,128595.77604
winsfs_b500_w500,142,11,95325.275372
winsfs_b500_w500,142,12,97445.42617
winsfs_b500_w500,142,13,87016.600258
winsfs_b500_w500,142,14,85781.931878
winsfs_b500_w500,142,15,83857.222214
winsfs_b500_w500,142,16,84866.382127
winsfs_b500_w500,142,17,92588.022439
winsfs_b500_w500,142,18,104029.745622
winsfs_b500_w500,142,19,135944.781335
winsfs_b500_w500,142,20,14734081.167358
winsfs_b500_w500,143,0,1153743259.478778
winsfs_b500_w500,143,1,1485141.089932
winsfs_b500_w500,143,2,790564.510042
winsfs_b500_w500,143,3,508167.202822
winsfs_b500_w500,143,4,353757.909068
winsfs_b500_w500,143,5,269688.624967
