population,split,individual,depth,count,density
CEU,test,7,11,56390462,0.04188966269598978
CEU,test,7,12,34953288,0.02596505494911156
CEU,test,7,13,20310811,0.01508788883254758
CEU,test,7,14,11121190,0.0082613775691005
CEU,test,7,15,5762525,0.0042806925136951
CEU,test,7,16,2835604,0.00210642883364565
CEU,test,7,17,1335111,9.917873957426633e-4
CEU,test,7,18,604390,4.489711972359663e-4
CEU,test,7,19,267335,1.9858984267290505e-4
CEU,test,7,20,118497,8.802551325943564e-5
CEU,test,7,21,54940,4.081218679353397e-5
CEU,test,7,22,28366,2.107168712386939e-5
CEU,test,7,23,17659,1.3117990655023958e-5
CEU,test,7,24,12820,9.523338818585828e-6
CEU,test,7,25,10237,7.60455690217341e-6
CEU,test,7,26,8941,6.641823118328853e-6
CEU,test,7,27,7969,5.919772780445434e-6
CEU,test,7,28,6942,5.15686568475997e-6
CEU,test,7,29,6429,4.775783561988166e-6
CEU,test,7,30,5516,4.097561382474214e-6
CEU,test,7,31,4884,3.6280800928216218e-6
CEU,test,7,32,4251,3.157855953027173e-6
CEU,test,7,33,3741,2.7790023806809346e-6
CEU,test,7,34,3021,2.244150278545069e-6
CEU,test,7,35,2519,1.871239507333674e-6
CEU,test,7,36,2133,1.5844993525775016e-6
CEU,test,7,37,1721,1.2784450941330896e-6
CEU,test,7,38,1460,1.0845612071088384e-6
CEU,test,7,39,1239,9.20391325758802e-7
CEU,test,7,40,976,7.2502173845084e-7
CEU,test,7,41,781,5.80165960789043e-7
CEU,test,7,42,605,4.494243358224981e-7
CEU,test,7,43,485,3.602823187998539e-7
CEU,test,7,44,417,3.0976850915368877e-7
CEU,test,7,45,303,2.2508359298217674e-7
CEU,test,7,46,245,1.8199828475456536e-7
CEU,test,7,47,205,1.522842790803506e-7
CEU,test,7,48,145,1.077132705690285e-7
CEU,test,7,49,116,8.617061645522279e-8
CEU,test,7,50,81,6.017086149028488e-8
CEU,test,7,51,64,4.75424090787436e-8
CEU,test,7,52,57,4.234245808575602e-8
CEU,test,7,53,50,3.714250709276844e-8
CEU,test,7,54,39,2.8971155532359385e-8
CEU,test,7,55,33,2.4514054681227172e-8
CEU,test,7,56,24,1.7828403404528852e-8
CEU,test,7,57,37,2.748545524864865e-8
CEU,test,7,58,29,2.1542654113805698e-8
CEU,test,7,59,26,1.9314103688239588e-8
CEU,test,7,60,38,2.8228305390504017e-8
CEU,test,7,61,28,2.079980397195033e-8
CEU,test,7,62,32,2.37712045393718e-8
CEU,test,7,63,23,1.708555326267348e-8
CEU,test,7,64,45,3.3428256383491595e-8
CEU,test,7,65,23,1.708555326267348e-8
CEU,test,7,66,34,2.5256904823082543e-8
CEU,test,7,67,28,2.079980397195033e-8
CEU,test,7,68,25,1.857125354638422e-8
CEU,test,7,69,16,1.18856022696859e-8
CEU,test,7,70,18,1.3371302553396638e-8
CEU,test,7,71,13,9.657051844119794e-9
CEU,test,7,72,16,1.18856022696859e-8
CEU,test,7,73,18,1.3371302553396638e-8
CEU,test,7,74,11,8.171351560409057e-9
CEU,test,7,75,18,1.3371302553396638e-8
CEU,test,7,76,16,1.18856022696859e-8
CEU,test,7,77,24,1.7828403404528852e-8
CEU,test,7,78,21,1.5599852978962746e-8
CEU,test,7,79,16,1.18856022696859e-8
CEU,test,7,80,8,5.94280113484295e-9
CEU,test,7,81,15,1.1142752127830533e-8
CEU,test,7,82,21,1.5599852978962746e-8
CEU,test,7,83,15,1.1142752127830533e-8
CEU,test,7,84,13,9.657051844119794e-9
CEU,test,7,85,19,1.4114152695252009e-8
CEU,test,7,86,19,1.4114152695252009e-8
CEU,test,7,87,15,1.1142752127830533e-8
CEU,test,7,88,11,8.171351560409057e-9
CEU,test,7,89,9,6.685651276698319e-9
CEU,test,7,90,5,3.714250709276844e-9
CEU,test,7,91,3,2.228550425566106e-9
CEU,test,7,92,1,7.428501418553688e-10
CEU,test,7,93,0,0
CEU,test,7,94,0,0
CEU,test,7,95,0,0
CEU,test,7,96,0,0
CEU,test,7,97,0,0
CEU,test,7,98,0,0
CEU,test,7,99,0,0
CEU,test,7,100,0,0
CEU,test,8,0,141696495,0.10525926141115856
CEU,test,8,1,228616094,0.16982749785832033
CEU,test,8,2,268739867,0.19963344832314295
CEU,test,8,3,247378948,0.1837654866138319
CEU,test,8,4,189303662,0.14062425217044078
CEU,test,8,5,125059700,0.09290061588538986
CEU,test,8,6,73290820,0.0544440960336963
CEU,test,8,7,38824618,0.0288408729887805
CEU,test,8,8,18847342,0.01400075067829665
CEU,test,8,9,8486036,0.00630385304638976
CEU,test,8,10,3587500,0.00266497488390613
CEU,test,8,11,1432255,0.00106395082992306
CEU,test,8,12,546478,4.0595125982083823e-4
CEU,test,8,13,203429,1.5111726150749582e-4
CEU,test,8,14,77084,5.726186033477925e-5
CEU,test,8,15,31343,2.3283151996172824e-5
CEU,test,8,16,15121,1.123263699499503e-5
CEU,test,8,17,8551,6.352111563005259e-6
CEU,test,8,18,5551,4.123561137439152e-6
CEU,test,8,19,4068,3.0219143770676404e-6
CEU,test,8,20,2940,2.1839794170547843e-6
CEU,test,8,21,2126,1.579299401584514e-6
CEU,test,8,22,1621,1.2041600799475529e-6
CEU,test,8,23,1209,8.981058215031409e-7
CEU,test,8,24,896,6.655937271024105e-7
CEU,test,8,25,619,4.598242378084733e-7
CEU,test,8,26,428,3.179398607140979e-7
CEU,test,8,27,335,2.4885479752154857e-7
CEU,test,8,28,202,1.500557286547845e-7
CEU,test,8,29,163,1.210845731224251e-7
CEU,test,8,30,139,1.0325616971789626e-7
CEU,test,8,31,98,7.279931390182614e-8
CEU,test,8,32,96,7.131361361811541e-8
CEU,test,8,33,70,5.1999509929875815e-8
CEU,test,8,34,52,3.8628207376479176e-8
CEU,test,8,35,40,2.9714005674214753e-8
CEU,test,8,36,41,3.0456855816070124e-8
CEU,test,8,37,30,2.2285504255661065e-8
CEU,test,8,38,21,1.5599852978962746e-8
CEU,test,8,39,23,1.708555326267348e-8
CEU,test,8,40,24,1.7828403404528852e-8
CEU,test,8,41,24,1.7828403404528852e-8
CEU,test,8,42,22,1.6342703120818114e-8
CEU,test,8,43,28,2.079980397195033e-8
CEU,test,8,44,20,1.4857002837107376e-8
CEU,test,8,45,22,1.6342703120818114e-8
CEU,test,8,46,21,1.5599852978962746e-8
CEU,test,8,47,16,1.18856022696859e-8
CEU,test,8,48,18,1.3371302553396638e-8
CEU,test,8,49,28,2.079980397195033e-8
CEU,test,8,50,31,2.3028354397516433e-8
CEU,test,8,51,20,1.4857002837107376e-8
CEU,test,8,52,22,1.6342703120818114e-8
CEU,test,8,53,17,1.2628452411541272e-8
CEU,test,8,54,17,1.2628452411541272e-8
CEU,test,8,55,10,7.428501418553688e-9
CEU,test,8,56,13,9.657051844119794e-9
CEU,test,8,57,7,5.1999509929875825e-9
CEU,test,8,58,10,7.428501418553688e-9
CEU,test,8,59,7,5.1999509929875825e-9
CEU,test,8,60,7,5.1999509929875825e-9
CEU,test,8,61,6,4.457100851132213e-9
CEU,test,8,62,8,5.94280113484295e-9
CEU,test,8,63,4,2.971400567421475e-9
CEU,test,8,64,7,5.1999509929875825e-9
CEU,test,8,65,4,2.971400567421475e-9
CEU,test,8,66,3,2.228550425566106e-9
CEU,test,8,67,0,0
CEU,test,8,68,3,2.228550425566106e-9
CEU,test,8,69,1,7.428501418553688e-10
CEU,test,8,70,2,1.4857002837107376e-9
CEU,test,8,71,0,0
CEU,test,8,72,0,0
CEU,test,8,73,0,0
CEU,test,8,74,0,0
CEU,test,8,75,0,0
CEU,test,8,76,0,0
CEU,test,8,77,0,0
CEU,test,8,78,0,0
CEU,test,8,79,0,0
CEU,test,8,80,0,0
CEU,test,8,81,0,0
CEU,test,8,82,0,0
CEU,test,8,83,0,0
CEU,test,8,84,0,0
CEU,test,8,85,0,0
CEU,test,8,86,0,0
CEU,test,8,87,0,0
CEU,test,8,88,0,0
CEU,test,8,89,0,0
CEU,test,8,90,0,0
CEU,test,8,91,0,0
CEU,test,8,92,0,0
CEU,test,8,93,0,0
CEU,test,8,94,0,0
CEU,test,8,95,0,0
CEU,test,8,96,0,0
CEU,test,8,97,0,0
CEU,test,8,98,0,0
CEU,test,8,99,0,0
CEU,test,8,100,0,0
CEU,test,9,0,16042464,0.01191714665810964
CEU,test,9,1,31910509,0.02370472613732702
CEU,test,9,2,63795290,0.04739034022620439
CEU,test,9,3,105088681,0.0780651415882436
CEU,test,9,4,145427987,0.10803120077269072
CEU,test,9,5,173243583,0.12869402020708237
CEU,test,9,6,181485483,0.13481651679124013
CEU,test,9,7,169961866,0.1262561962681032
CEU,test,9,8,143985467,0.10695962458606152
CEU,test,9,9,111373549,0.08273385667358586
CEU,test,9,10,79443175,0.05901437381819088
CEU,test,9,11,52577987,0.03905756510141973
CEU,test,9,12,32469079,0.02411965994106317
CEU,test,9,13,18828120,0.0139864716128699
CEU,test,9,14,10282853,0.0076386188097279
CEU,test,9,15,5320352,0.00395222423792049
CEU,test,9,16,2611007,0.00193958692033536
CEU,test,9,17,1227054,9.115172379641978e-4
CEU,test,9,18,557224,4.13933927445216e-4
CEU,test,9,19,247124,1.8357609845586617e-4
CEU,test,9,20,108571,8.065198275137924e-5
CEU,test,9,21,51055,3.792621399242585e-5
CEU,test,9,22,26717,1.9846727239949887e-5
CEU,test,9,23,17039,1.2657423567073628e-5
CEU,test,9,24,12507,9.290826724185098e-6
CEU,test,9,25,10278,7.63501375798948e-6
CEU,test,9,26,8585,6.377368467828341e-6
CEU,test,9,27,7718,5.733317394839737e-6
CEU,test,9,28,6816,5.063266566886193e-6
CEU,test,9,29,6103,4.533614415743316e-6
CEU,test,9,30,5489,4.077504428644119e-6
CEU,test,9,31,4923,3.657051248353981e-6
CEU,test,9,32,4190,3.1125420943739954e-6
CEU,test,9,33,3699,2.747802674723009e-6
CEU,test,9,34,3003,2.2307789759916727e-6
CEU,test,9,35,2426,1.8021544441411248e-6
CEU,test,9,36,1891,1.4047296182485025e-6
CEU,test,9,37,1434,1.065247103420599e-6
CEU,test,9,38,1116,8.290207583105916e-7
CEU,test,9,39,870,6.462796234141709e-7
CEU,test,9,40,715,5.311378514265887e-7
CEU,test,9,41,476,3.535966675231555e-7
CEU,test,9,42,333,2.473690972378379e-7
CEU,test,9,43,251,1.8645538560569757e-7
CEU,test,9,44,196,1.455986278036523e-7
CEU,test,9,45,176,1.307416249665449e-7
CEU,test,9,46,133,9.879906886676407e-8
CEU,test,9,47,86,6.388511219956173e-8
CEU,test,9,48,72,5.348521021358656e-8
CEU,test,9,49,43,3.1942556099780866e-8
CEU,test,9,50,35,2.5999754964937907e-8
CEU,test,9,51,27,2.0056953830094962e-8
CEU,test,9,52,29,2.1542654113805698e-8
CEU,test,9,53,19,1.4114152695252009e-8
CEU,test,9,54,35,2.5999754964937907e-8
CEU,test,9,55,20,1.4857002837107376e-8
CEU,test,9,56,25,1.857125354638422e-8
CEU,test,9,57,21,1.5599852978962746e-8
CEU,test,9,58,29,2.1542654113805698e-8
CEU,test,9,59,15,1.1142752127830533e-8
CEU,test,9,60,14,1.0399901985975165e-8
CEU,test,9,61,15,1.1142752127830533e-8
CEU,test,9,62,9,6.685651276698319e-9
CEU,test,9,63,4,2.971400567421475e-9
CEU,test,9,64,6,4.457100851132213e-9
CEU,test,9,65,4,2.971400567421475e-9
CEU,test,9,66,6,4.457100851132213e-9
CEU,test,9,67,2,1.4857002837107376e-9
CEU,test,9,68,11,8.171351560409057e-9
CEU,test,9,69,7,5.1999509929875825e-9
CEU,test,9,70,11,8.171351560409057e-9
CEU,test,9,71,18,1.3371302553396638e-8
CEU,test,9,72,13,9.657051844119794e-9
CEU,test,9,73,6,4.457100851132213e-9
CEU,test,9,74,3,2.228550425566106e-9
CEU,test,9,75,7,5.1999509929875825e-9
CEU,test,9,76,6,4.457100851132213e-9
CEU,test,9,77,5,3.714250709276844e-9
CEU,test,9,78,3,2.228550425566106e-9
CEU,test,9,79,5,3.714250709276844e-9
CEU,test,9,80,4,2.971400567421475e-9
CEU,test,9,81,10,7.428501418553688e-9
CEU,test,9,82,7,5.1999509929875825e-9
CEU,test,9,83,11,8.171351560409057e-9
CEU,test,9,84,7,5.1999509929875825e-9
CEU,test,9,85,11,8.171351560409057e-9
CEU,test,9,86,13,9.657051844119794e-9
CEU,test,9,87,5,3.714250709276844e-9
CEU,test,9,88,11,8.171351560409057e-9
CEU,test,9,89,12,8.914201702264426e-9
CEU,test,9,90,3,2.228550425566106e-9
CEU,test,9,91,2,1.4857002837107376e-9
CEU,test,9,92,6,4.457100851132213e-9
CEU,test,9,93,7,5.1999509929875825e-9
CEU,test,9,94,6,4.457100851132213e-9
CEU,test,9,95,5,3.714250709276844e-9
CEU,test,9,96,2,1.4857002837107376e-9
CEU,test,9,97,2,1.4857002837107376e-9
CEU,test,9,98,2,1.4857002837107376e-9
CEU,test,9,99,1,7.428501418553688e-10
CEU,test,9,100,231,1.715983827685902e-7
CEU,test,10,0,32779129,0.02434998062754543
CEU,test,10,1,88440616,0.0656981241413762
CEU,test,10,2,160775162,0.1194318518985199
CEU,test,10,3,215191334,0.15985491298794605
CEU,test,10,4,229871368,0.17075997832728768
CEU,test,10,5,205804391,0.1528818210488078
CEU,test,10,6,159511896,0.11849343457121884
CEU,test,10,7,109606493,0.08142119887331949
CEU,test,10,8,67925729,0.05045863742327933
CEU,test,10,9,38453824,0.02856542861328138
CEU,test,10,10,20104632,0.01493472873314998
CEU,test,10,11,9806426,0.00728470494519417
CEU,test,10,12,4492810,0.00333748454582921
CEU,test,10,13,1952890,0.00145070461352793
CEU,test,10,14,815860,6.060617167341211e-4
CEU,test,10,15,333749,2.479254919940875e-4
CEU,test,10,16,138587,1.0294937260931e-4
CEU,test,10,17,61239,4.549139983708093e-5
CEU,test,10,18,30468,2.2633158122049378e-5
CEU,test,10,19,18044,1.3403987959638277e-5
CEU,test,10,20,12061,8.959515560917604e-6
CEU,test,10,21,8891,6.604680611236084e-6
CEU,test,10,22,6759,5.020924108800438e-6
CEU,test,10,23,5387,4.001733714174872e-6
CEU,test,10,24,4203,3.1221991462181152e-6
CEU,test,10,25,3270,2.429119963867056e-6
CEU,test,10,26,2503,1.859353905063988e-6
CEU,test,10,27,1803,1.33935880576523e-6
CEU,test,10,28,1429,1.061532852711322e-6
CEU,test,10,29,1020,7.577071446924762e-7
CEU,test,10,30,782,5.809088109308984e-7
CEU,test,10,31,519,3.855392236229364e-7
CEU,test,10,32,382,2.837687541887509e-7
CEU,test,10,33,271,2.0131238844280498e-7
CEU,test,10,34,217,1.6119848078261507e-7
CEU,test,10,35,174,1.2925592468283417e-7
CEU,test,10,36,113,8.394206602965667e-8
CEU,test,10,37,103,7.651356461110298e-8
CEU,test,10,38,78,5.794231106471877e-8
CEU,test,10,39,67,4.977095950430971e-8
CEU,test,10,40,56,4.159960794390065e-8
CEU,test,10,41,49,3.639965695091307e-8
CEU,test,10,42,57,4.234245808575602e-8
CEU,test,10,43,51,3.7885357234623815e-8
CEU,test,10,44,53,3.9371057518334543e-8
CEU,test,10,45,62,4.6056708795032866e-8
CEU,test,10,46,38,2.8228305390504017e-8
CEU,test,10,47,46,3.417110652534696e-8
CEU,test,10,48,55,4.0856757802045286e-8
CEU,test,10,49,60,4.457100851132213e-8
CEU,test,10,50,52,3.8628207376479176e-8
CEU,test,10,51,44,3.2685406241636234e-8
CEU,test,10,52,55,4.0856757802045286e-8
CEU,test,10,53,48,3.5656806809057705e-8
CEU,test,10,54,53,3.9371057518334543e-8
CEU,test,10,55,57,4.234245808575602e-8
CEU,test,10,56,63,4.6799558936888234e-8
CEU,test,10,57,48,3.5656806809057705e-8
CEU,test,10,58,60,4.457100851132213e-8
CEU,test,10,59,43,3.1942556099780866e-8
CEU,test,10,60,49,3.639965695091307e-8
CEU,test,10,61,39,2.8971155532359385e-8
CEU,test,10,62,46,3.417110652534696e-8
CEU,test,10,63,31,2.3028354397516433e-8
CEU,test,10,64,36,2.6742605106793275e-8
CEU,test,10,65,19,1.4114152695252009e-8
CEU,test,10,66,11,8.171351560409057e-9
CEU,test,10,67,16,1.18856022696859e-8
CEU,test,10,68,19,1.4114152695252009e-8
CEU,test,10,69,9,6.685651276698319e-9
CEU,test,10,70,10,7.428501418553688e-9
CEU,test,10,71,15,1.1142752127830533e-8
CEU,test,10,72,7,5.1999509929875825e-9
CEU,test,10,73,12,8.914201702264426e-9
CEU,test,10,74,9,6.685651276698319e-9
CEU,test,10,75,10,7.428501418553688e-9
CEU,test,10,76,6,4.457100851132213e-9
CEU,test,10,77,5,3.714250709276844e-9
CEU,test,10,78,4,2.971400567421475e-9
CEU,test,10,79,6,4.457100851132213e-9
CEU,test,10,80,2,1.4857002837107376e-9
CEU,test,10,81,3,2.228550425566106e-9
CEU,test,10,82,4,2.971400567421475e-9
CEU,test,10,83,4,2.971400567421475e-9
CEU,test,10,84,6,4.457100851132213e-9
CEU,test,10,85,2,1.4857002837107376e-9
CEU,test,10,86,5,3.714250709276844e-9
CEU,test,10,87,3,2.228550425566106e-9
CEU,test,10,88,1,7.428501418553688e-10
CEU,test,10,89,3,2.228550425566106e-9
CEU,test,10,90,7,5.1999509929875825e-9
CEU,test,10,91,1,7.428501418553688e-10
CEU,test,10,92,1,7.428501418553688e-10
CEU,test,10,93,5,3.714250709276844e-9
CEU,test,10,94,2,1.4857002837107376e-9
CEU,test,10,95,2,1.4857002837107376e-9
CEU,test,10,96,1,7.428501418553688e-10
CEU,test,10,97,2,1.4857002837107376e-9
CEU,test,10,98,2,1.4857002837107376e-9
CEU,test,10,99,1,7.428501418553688e-10
CEU,test,10,100,388,2.882258550398831e-7
CEU,train,1,0,132483205,0.1128753089802697
CEU,train,1,1,167921563,0.1430686878995328
CEU,train,1,2,194041307,0.16532263453741455
CEU,train,1,3,191635787,0.16327313842763808
CEU,train,1,4,164432268,0.14009581861207626
CEU,train,1,5,124811193,0.10633877685908244
CEU,train,1,6,85136430,0.07253599308476198
CEU,train,1,7,52802172,0.04498729842268947
CEU,train,1,8,30078395,0.02562670588513917
CEU,train,1,9,15918776,0.01356275129053303
CEU,train,1,10,7878537,0.00671249082619557
CEU,train,1,11,3684859,0.00313948925204313
CEU,train,1,12,1632049,0.00139050104612082
CEU,train,1,13,695174,5.922862452267064e-4
CEU,train,1,14,289996,2.4707575653111876e-4
CEU,train,1,15,122025,1.0396494845001228e-4
CEU,train,1,16,53353,4.545660229177223e-5
CEU,train,1,17,26146,2.2276316674239066e-5
CEU,train,1,18,14985,1.276717682871079e-5
CEU,train,1,19,9817,8.364055717547804e-6
CEU,train,1,20,7262,6.187203078418269e-6
CEU,train,1,21,5948,5.067678864008794e-6
CEU,train,1,22,5047,4.300029459759984e-6
CEU,train,1,23,4170,3.552827986367968e-6
CEU,train,1,24,3637,3.098713521923333e-6
CEU,train,1,25,3205,2.73065076650104e-6
CEU,train,1,26,2639,2.2484203971283133e-6
CEU,train,1,27,2296,1.956185385299965e-6
CEU,train,1,28,1937,1.6503184195670872e-6
CEU,train,1,29,1637,1.3947192838571617e-6
CEU,train,1,30,1360,1.1587160818849968e-6
CEU,train,1,31,1190,1.013876571649372e-6
CEU,train,1,32,997,8.494411276759865e-7
CEU,train,1,33,760,6.475178104651452e-7
CEU,train,1,34,591,5.035302973485537e-7
CEU,train,1,35,479,4.081066200168481e-7
CEU,train,1,36,338,2.87975026233183e-7
CEU,train,1,37,265,2.257792365437678e-7
CEU,train,1,38,254,2.164072682344038e-7
CEU,train,1,39,216,1.8403137771114653e-7
CEU,train,1,40,167,1.4228351887852535e-07
CEU,train,1,41,127,1.082036341172019e-7
CEU,train,1,42,97,8.264372054620934e-8
CEU,train,1,43,59,5.026783002295206e-8
CEU,train,1,44,41,3.4931881880356524e-8
CEU,train,1,45,30,2.5559913570992573e-8
CEU,train,1,46,29,2.4707916451959488e-8
CEU,train,1,47,22,1.8743936618727887e-8
CEU,train,1,48,6,5.111982714198515e-9
CEU,train,1,49,12,1.0223965428397031e-8
CEU,train,1,50,7,5.9639798332316005e-9
CEU,train,1,51,4,3.407988476132343e-9
CEU,train,1,52,8,6.815976952264686e-9
CEU,train,1,53,5,4.259985595165429e-9
CEU,train,1,54,3,2.555991357099257e-9
CEU,train,1,55,1,8.519971190330857e-10
CEU,train,1,56,3,2.555991357099257e-9
CEU,train,1,57,1,8.519971190330857e-10
CEU,train,1,58,1,8.519971190330857e-10
CEU,train,1,59,1,8.519971190330857e-10
CEU,train,1,60,0,0
CEU,train,1,61,0,0
CEU,train,1,62,0,0
CEU,train,1,63,0,0
CEU,train,1,64,0,0
CEU,train,1,65,0,0
CEU,train,1,66,0,0
CEU,train,1,67,0,0
CEU,train,1,68,0,0
CEU,train,1,69,0,0
CEU,train,1,70,0,0
CEU,train,1,71,0,0
CEU,train,1,72,0,0
CEU,train,1,73,0,0
CEU,train,1,74,0,0
CEU,train,1,75,0,0
CEU,train,1,76,0,0
CEU,train,1,77,0,0
CEU,train,1,78,0,0
CEU,train,1,79,0,0
CEU,train,1,80,0,0
CEU,train,1,81,0,0
CEU,train,1,82,0,0
CEU,train,1,83,0,0
CEU,train,1,84,0,0
CEU,train,1,85,0,0
CEU,train,1,86,0,0
CEU,train,1,87,0,0
CEU,train,1,88,0,0
CEU,train,1,89,0,0
CEU,train,1,90,0,0
CEU,train,1,91,0,0
CEU,train,1,92,0,0
CEU,train,1,93,0,0
CEU,train,1,94,0,0
CEU,train,1,95,0,0
CEU,train,1,96,0,0
CEU,train,1,97,0,0
CEU,train,1,98,0,0
CEU,train,1,99,0,0
CEU,train,1,100,0,0
CEU,train,2,0,22306484,0.01900506010375762
CEU,train,2,1,46280302,0.03943068397198115
CEU,train,2,2,93075470,0.07930003229265041
CEU,train,2,3,145731088,0.1241624671295571
CEU,train,2,4,181982356,0.1550484430268534
CEU,train,2,5,188296712,0.16042825614740266
CEU,train,2,6,166261307,0.14165415457067543
CEU,train,2,7,128089332,0.10913174184287244
CEU,train,2,8,87659759,0.07468586212313462
CEU,train,2,9,54054687,0.04605443759423519
CEU,train,2,10,30391951,0.02589385469379471
CEU,train,2,11,15731389,0.01340309810638877
CEU,train,2,12,7575513,0.00645431525119768
CEU,train,2,13,3424865,0.00291797511307724
CEU,train,2,14,1480212,0.0012611363595582
CEU,train,2,15,626407,5.336969593421582e-4
CEU,train,2,16,270513,2.304762966609971e-4
CEU,train,2,17,127197,1.0837147754965142e-4
CEU,train,2,18,68821,5.8635293728975994e-5
CEU,train,2,19,43014,3.664780407808915e-5
CEU,train,2,20,31771,2.7068800468800167e-5
CEU,train,2,21,25927,2.2089729305170815e-5
CEU,train,2,22,22031,1.8770348529417913e-5
CEU,train,2,23,19748,1.6825239106665378e-5
CEU,train,2,24,17353,1.4784706006581138e-5
CEU,train,2,25,15638,1.3323530947439397e-5
CEU,train,2,26,13847,1.179760410725114e-5
CEU,train,2,27,12411,1.0574136244319628e-5
CEU,train,2,28,10937,9.31829249086486e-6
CEU,train,2,29,10113,8.616246864781596e-6
CEU,train,2,30,8664,7.381703039302656e-6
CEU,train,2,31,7443,6.3414145569632576e-6
CEU,train,2,32,6528,5.561837193047984e-6
CEU,train,2,33,5578,4.752439929966553e-6
CEU,train,2,34,4822,4.10833010797754e-6
CEU,train,2,35,3875,3.3014888362532076e-6
CEU,train,2,36,3322,2.830334429427911e-6
CEU,train,2,37,2685,2.2876122646038353e-6
CEU,train,2,38,2206,1.8795056445869872e-6
CEU,train,2,39,1765,1.5037749150933965e-6
CEU,train,2,40,1335,1.1374161539091695e-6
CEU,train,2,41,1033,8.801130239611776e-7
CEU,train,2,42,747,6.364418479177151e-7
CEU,train,2,43,564,4.805263751346604e-7
CEU,train,2,44,486,4.140705998500797e-7
CEU,train,2,45,333,2.8371504063801757e-7
CEU,train,2,46,276,2.351512048531317e-7
CEU,train,2,47,220,1.874393661872789e-7
CEU,train,2,48,171,1.4569150735465766e-7
CEU,train,2,49,138,1.1757560242656585e-7
CEU,train,2,50,134,1.141676139504335e-7
CEU,train,2,51,97,8.264372054620934e-8
CEU,train,2,52,100,8.519971190330859e-8
CEU,train,2,53,99,8.43477147842755e-8
CEU,train,2,54,96,8.179172342717623e-8
CEU,train,2,55,102,8.690370614137476e-8
CEU,train,2,56,93,7.923573207007698e-8
CEU,train,2,57,76,6.475178104651452e-8
CEU,train,2,58,72,6.134379257038219e-8
CEU,train,2,59,77,6.560377816554761e-8
CEU,train,2,60,75,6.389978392748144e-8
CEU,train,2,61,69,5.8787801213282925e-8
CEU,train,2,62,71,6.04917954513491e-8
CEU,train,2,63,59,5.026783002295206e-8
CEU,train,2,64,58,4.9415832903918975e-8
CEU,train,2,65,58,4.9415832903918975e-8
CEU,train,2,66,60,5.1119827141985153e-8
CEU,train,2,67,59,5.026783002295206e-8
CEU,train,2,68,50,4.2599855951654296e-8
CEU,train,2,69,51,4.3451853070687375e-8
CEU,train,2,70,41,3.4931881880356524e-8
CEU,train,2,71,34,2.8967902047124916e-8
CEU,train,2,72,39,3.3227887642290345e-8
CEU,train,2,73,56,4.7711838665852804e-8
CEU,train,2,74,45,3.833987035648886e-8
CEU,train,2,75,45,3.833987035648886e-8
CEU,train,2,76,47,4.004386459455503e-8
CEU,train,2,77,41,3.4931881880356524e-8
CEU,train,2,78,58,4.9415832903918975e-8
CEU,train,2,79,62,5.2823821380051325e-8
CEU,train,2,80,66,5.623180985618366e-8
CEU,train,2,81,63,5.3675818499084404e-8
CEU,train,2,82,54,4.600784442778663e-8
CEU,train,2,83,60,5.1119827141985153e-8
CEU,train,2,84,59,5.026783002295206e-8
CEU,train,2,85,76,6.475178104651452e-8
CEU,train,2,86,49,4.17478588326212e-8
CEU,train,2,87,67,5.7083806975216754e-8
CEU,train,2,88,44,3.7487873237455774e-8
CEU,train,2,89,54,4.600784442778663e-8
CEU,train,2,90,48,4.0895861713588124e-8
