condition,epoch,i,x
winsfs_b500_w500,333,22,29019.993684
winsfs_b500_w500,333,23,28146.732555
winsfs_b500_w500,333,24,27502.396554
winsfs_b500_w500,334,0,631698362.681817
winsfs_b500_w500,334,1,532661.999343
winsfs_b500_w500,334,2,411153.949421
winsfs_b500_w500,334,3,263130.543548
winsfs_b500_w500,334,4,196497.128815
winsfs_b500_w500,334,5,155942.508175
winsfs_b500_w500,334,6,136033.970361
winsfs_b500_w500,334,7,115727.392854
winsfs_b500_w500,334,8,106347.500052
winsfs_b500_w500,334,9,94972.095529
winsfs_b500_w500,334,10,86668.184711
winsfs_b500_w500,334,11,73469.879858
winsfs_b500_w500,334,12,70634.542552
winsfs_b500_w500,334,13,63933.242172
winsfs_b500_w500,334,14,51017.01665
winsfs_b500_w500,334,15,57204.377578
winsfs_b500_w500,334,16,47055.276262
winsfs_b500_w500,334,17,44841.922347
winsfs_b500_w500,334,18,42415.706315
winsfs_b500_w500,334,19,38234.163797
winsfs_b500_w500,334,20,36335.869903
winsfs_b500_w500,334,21,32923.909683
winsfs_b500_w500,334,22,29020.011188
winsfs_b500_w500,334,23,28146.730394
winsfs_b500_w500,334,24,27502.396673
winsfs_b500_w500,335,0,631698362.68195
winsfs_b500_w500,335,1,532661.997121
winsfs_b500_w500,335,2,411153.966918
winsfs_b500_w500,335,3,263130.460205
winsfs_b500_w500,335,4,196497.394278
winsfs_b500_w500,335,5,155941.908116
winsfs_b500_w500,335,6,136034.99244
winsfs_b500_w500,335,7,115725.923498
winsfs_b500_w500,335,8,106349.651074
winsfs_b500_w500,335,9,94968.710296
winsfs_b500_w500,335,10,86672.844993
winsfs_b500_w500,335,11,73465.672599
winsfs_b500_w500,335,12,70635.17236
winsfs_b500_w500,335,13,63938.03149
winsfs_b500_w500,335,14,51008.473654
winsfs_b500_w500,335,15,57212.703781
winsfs_b500_w500,335,16,47050.08148
winsfs_b500_w500,335,17,44843.824855
winsfs_b500_w500,335,18,42415.606324
winsfs_b500_w500,335,19,38233.821082
winsfs_b500_w500,335,20,36336.099126
winsfs_b500_w500,335,21,32923.828768
winsfs_b500_w500,335,22,29020.028549
winsfs_b500_w500,335,23,28146.72825
winsfs_b500_w500,335,24,27502.39679
winsfs_b500_w500,336,0,631698362.682081
winsfs_b500_w500,336,1,532661.994923
winsfs_b500_w500,336,2,411153.984225
winsfs_b500_w500,336,3,263130.377752
winsfs_b500_w500,336,4,196497.65701
winsfs_b500_w500,336,5,155941.313723
winsfs_b500_w500,336,6,136036.006796
winsfs_b500_w500,336,7,115724.46013
winsfs_b500_w500,336,8,106351.800975
winsfs_b500_w500,336,9,94965.32464
winsfs_b500_w500,336,10,86677.499187
winsfs_b500_w500,336,11,73461.47935
winsfs_b500_w500,336,12,70635.791555
winsfs_b500_w500,336,13,63942.815143
winsfs_b500_w500,336,14,50999.951229
winsfs_b500_w500,336,15,57221.009225
winsfs_b500_w500,336,16,47044.895574
winsfs_b500_w500,336,17,44845.730019
winsfs_b500_w500,336,18,42415.499655
winsfs_b500_w500,336,19,38233.483432
winsfs_b500_w500,336,20,36336.326012
winsfs_b500_w500,336,21,32923.748565
winsfs_b500_w500,336,22,29020.04577
winsfs_b500_w500,336,23,28146.726123
winsfs_b500_w500,336,24,27502.396907
winsfs_b500_w500,337,0,631698362.68221
winsfs_b500_w500,337,1,532661.99275
winsfs_b500_w500,337,2,411154.001344
winsfs_b500_w500,337,3,263130.296178
winsfs_b500_w500,337,4,196497.91704
winsfs_b500_w500,337,5,155940.724932
winsfs_b500_w500,337,6,136037.013515
winsfs_b500_w500,337,7,115723.00269
winsfs_b500_w500,337,8,106353.949747
winsfs_b500_w500,337,9,94961.938618
winsfs_b500_w500,337,10,86682.147265
winsfs_b500_w500,337,11,73457.300056
winsfs_b500_w500,337,12,70636.400213
winsfs_b500_w500,337,13,63947.593126
winsfs_b500_w500,337,14,50991.449296
winsfs_b500_w500,337,15,57229.293988
winsfs_b500_w500,337,16,47039.718534
winsfs_b500_w500,337,17,44847.637789
winsfs_b500_w500,337,18,42415.386368
winsfs_b500_w500,337,19,38233.150807
winsfs_b500_w500,337,20,36336.550579
winsfs_b500_w500,337,21,32923.669069
winsfs_b500_w500,337,22,29020.062851
winsfs_b500_w500,337,23,28146.724012
winsfs_b500_w500,337,24,27502.397023
winsfs_b500_w500,338,0,631698362.682339
winsfs_b500_w500,338,1,532661.9906
winsfs_b500_w500,338,2,411154.018276
winsfs_b500_w500,338,3,263130.215474
winsfs_b500_w500,338,4,196498.174399
winsfs_b500_w500,338,5,155940.141683
winsfs_b500_w500,338,6,136038.012677
winsfs_b500_w500,338,7,115721.551117
winsfs_b500_w500,338,8,106356.097381
winsfs_b500_w500,338,9,94958.552287
winsfs_b500_w500,338,10,86686.789203
winsfs_b500_w500,338,11,73453.134665
winsfs_b500_w500,338,12,70636.998411
winsfs_b500_w500,338,13,63952.365436
winsfs_b500_w500,338,14,50982.967776
winsfs_b500_w500,338,15,57237.558153
winsfs_b500_w500,338,16,47034.550347
winsfs_b500_w500,338,17,44849.548117
winsfs_b500_w500,338,18,42415.266525
winsfs_b500_w500,338,19,38232.823168
winsfs_b500_w500,338,20,36336.772843
winsfs_b500_w500,338,21,32923.590274
winsfs_b500_w500,338,22,29020.079793
winsfs_b500_w500,338,23,28146.721917
winsfs_b500_w500,338,24,27502.397137
winsfs_b500_w500,339,0,631698362.682465
winsfs_b500_w500,339,1,532661.988474
winsfs_b500_w500,339,2,411154.035026
winsfs_b500_w500,339,3,263130.135629
winsfs_b500_w500,339,4,196498.429115
winsfs_b500_w500,339,5,155939.563914
winsfs_b500_w500,339,6,136039.004365
winsfs_b500_w500,339,7,115720.105354
winsfs_b500_w500,339,8,106358.24387
winsfs_b500_w500,339,9,94955.165704
winsfs_b500_w500,339,10,86691.424976
winsfs_b500_w500,339,11,73448.983122
winsfs_b500_w500,339,12,70637.586225
winsfs_b500_w500,339,13,63957.132067
winsfs_b500_w500,339,14,50974.506593
winsfs_b500_w500,339,15,57245.801798
winsfs_b500_w500,339,16,47029.391
winsfs_b500_w500,339,17,44851.460953
winsfs_b500_w500,339,18,42415.140186
winsfs_b500_w500,339,19,38232.500473
winsfs_b500_w500,339,20,36336.992824
winsfs_b500_w500,339,21,32923.512177
winsfs_b500_w500,339,22,29020.096597
winsfs_b500_w500,339,23,28146.719838
winsfs_b500_w500,339,24,27502.397251
winsfs_b500_w500,340,0,631698362.68259
winsfs_b500_w500,340,1,532661.986371
winsfs_b500_w500,340,2,411154.051593
winsfs_b500_w500,340,3,263130.056636
winsfs_b500_w500,340,4,196498.681218
winsfs_b500_w500,340,5,155938.991567
winsfs_b500_w500,340,6,136039.98866
winsfs_b500_w500,340,7,115718.665342
winsfs_b500_w500,340,8,106360.389207
winsfs_b500_w500,340,9,94951.778924
winsfs_b500_w500,340,10,86696.054559
winsfs_b500_w500,340,11,73444.845376
winsfs_b500_w500,340,12,70638.163728
winsfs_b500_w500,340,13,63961.893015
winsfs_b500_w500,340,14,50966.065669
winsfs_b500_w500,340,15,57254.025003
winsfs_b500_w500,340,16,47024.240482
winsfs_b500_w500,340,17,44853.376251
winsfs_b500_w500,340,18,42415.007411
winsfs_b500_w500,340,19,38232.182685
winsfs_b500_w500,340,20,36337.210536
winsfs_b500_w500,340,21,32923.434772
winsfs_b500_w500,340,22,29020.113264
winsfs_b500_w500,340,23,28146.717776
winsfs_b500_w500,340,24,27502.397365
winsfs_b500_w500,341,0,631698362.682715
winsfs_b500_w500,341,1,532661.984291
winsfs_b500_w500,341,2,411154.067981
winsfs_b500_w500,341,3,263129.978483
winsfs_b500_w500,341,4,196498.930737
winsfs_b500_w500,341,5,155938.424582
winsfs_b500_w500,341,6,136040.96564
winsfs_b500_w500,341,7,115717.231024
winsfs_b500_w500,341,8,106362.533382
winsfs_b500_w500,341,9,94948.392003
winsfs_b500_w500,341,10,86700.677928
winsfs_b500_w500,341,11,73440.721372
winsfs_b500_w500,341,12,70638.730996
winsfs_b500_w500,341,13,63966.648276
winsfs_b500_w500,341,14,50957.644926
winsfs_b500_w500,341,15,57262.227847
winsfs_b500_w500,341,16,47019.09878
winsfs_b500_w500,341,17,44855.293962
winsfs_b500_w500,341,18,42414.868258
winsfs_b500_w500,341,19,38231.869763
winsfs_b500_w500,341,20,36337.425997
winsfs_b500_w500,341,21,32923.358054
winsfs_b500_w500,341,22,29020.129794
winsfs_b500_w500,341,23,28146.715729
winsfs_b500_w500,341,24,27502.397477
winsfs_b500_w500,342,0,631698362.682837
winsfs_b500_w500,342,1,532661.982234
winsfs_b500_w500,342,2,411154.084192
winsfs_b500_w500,342,3,263129.901162
winsfs_b500_w500,342,4,196499.177699
winsfs_b500_w500,342,5,155937.8629
winsfs_b500_w500,342,6,136041.935386
winsfs_b500_w500,342,7,115715.802342
winsfs_b500_w500,342,8,106364.67639
winsfs_b500_w500,342,9,94945.004995
winsfs_b500_w500,342,10,86705.295059
winsfs_b500_w500,342,11,73436.61106
winsfs_b500_w500,342,12,70639.288103
winsfs_b500_w500,342,13,63971.397846
winsfs_b500_w500,342,14,50949.24429
winsfs_b500_w500,342,15,57270.410407
winsfs_b500_w500,342,16,47013.965882
winsfs_b500_w500,342,17,44857.214039
winsfs_b500_w500,342,18,42414.722788
winsfs_b500_w500,342,19,38231.561669
winsfs_b500_w500,342,20,36337.639225
winsfs_b500_w500,342,21,32923.282017
winsfs_b500_w500,342,22,29020.14619
winsfs_b500_w500,342,23,28146.713699
winsfs_b500_w500,342,24,27502.397589
winsfs_b500_w500,343,0,631698362.682958
winsfs_b500_w500,343,1,532661.9802
winsfs_b500_w500,343,2,411154.100227
winsfs_b500_w500,343,3,263129.824664
winsfs_b500_w500,343,4,196499.422134
winsfs_b500_w500,343,5,155937.306464
winsfs_b500_w500,343,6,136042.897974
winsfs_b500_w500,343,7,115714.379241
winsfs_b500_w500,343,8,106366.818221
winsfs_b500_w500,343,9,94941.617954
winsfs_b500_w500,343,10,86709.905929
winsfs_b500_w500,343,11,73432.514385
winsfs_b500_w500,343,12,70639.835121
winsfs_b500_w500,343,13,63976.14172
winsfs_b500_w500,343,14,50940.863684
winsfs_b500_w500,343,15,57278.572763
winsfs_b500_w500,343,16,47008.841775
winsfs_b500_w500,343,17,44859.136436
winsfs_b500_w500,343,18,42414.571058
winsfs_b500_w500,343,19,38231.258364
winsfs_b500_w500,343,20,36337.850235
winsfs_b500_w500,343,21,32923.206658
winsfs_b500_w500,343,22,29020.162451
winsfs_b500_w500,343,23,28146.711684
winsfs_b500_w500,343,24,27502.397699
winsfs_b500_w500,344,0,631698362.683078
winsfs_b500_w500,344,1,532661.978187
winsfs_b500_w500,344,2,411154.116088
winsfs_b500_w500,344,3,263129.748979
winsfs_b500_w500,344,4,196499.664068
winsfs_b500_w500,344,5,155936.755216
winsfs_b500_w500,344,6,136043.853483
winsfs_b500_w500,344,7,115712.961664
winsfs_b500_w500,344,8,106368.95887
winsfs_b500_w500,344,9,94938.230933
winsfs_b500_w500,344,10,86714.510515
winsfs_b500_w500,344,11,73428.431298
winsfs_b500_w500,344,12,70640.372124
winsfs_b500_w500,344,13,63980.879895
winsfs_b500_w500,344,14,50932.503032
winsfs_b500_w500,344,15,57286.714992
winsfs_b500_w500,344,16,47003.726448
winsfs_b500_w500,344,17,44861.061105
winsfs_b500_w500,344,18,42414.413127
winsfs_b500_w500,344,19,38230.959809
winsfs_b500_w500,344,20,36338.059044
winsfs_b500_w500,344,21,32923.131972
winsfs_b500_w500,344,22,29020.178578
winsfs_b500_w500,344,23,28146.709685
winsfs_b500_w500,344,24,27502.397809
winsfs_b500_w500,345,0,631698362.683197
winsfs_b500_w500,345,1,532661.976197
winsfs_b500_w500,345,2,411154.131777
winsfs_b500_w500,345,3,263129.674099
winsfs_b500_w500,345,4,196499.90353
winsfs_b500_w500,345,5,155936.209099
winsfs_b500_w500,345,6,136044.801989
winsfs_b500_w500,345,7,115711.549556
winsfs_b500_w500,345,8,106371.098327
winsfs_b500_w500,345,9,94934.843985
winsfs_b500_w500,345,10,86719.108794
winsfs_b500_w500,345,11,73424.361745
winsfs_b500_w500,345,12,70640.899183
winsfs_b500_w500,345,13,63985.612367
winsfs_b500_w500,345,14,50924.16226
winsfs_b500_w500,345,15,57294.837169
winsfs_b500_w500,345,16,46998.619888
winsfs_b500_w500,345,17,44862.988001
winsfs_b500_w500,345,18,42414.249053
winsfs_b500_w500,345,19,38230.665966
winsfs_b500_w500,345,20,36338.265669
winsfs_b500_w500,345,21,32923.057953
winsfs_b500_w500,345,22,29020.194573
winsfs_b500_w500,345,23,28146.707701
winsfs_b500_w500,345,24,27502.397918
winsfs_b500_w500,346,0,631698362.683314
winsfs_b500_w500,346,1,532661.974229
winsfs_b500_w500,346,2,411154.147297
winsfs_b500_w500,346,3,263129.600014
winsfs_b500_w500,346,4,196500.140545
winsfs_b500_w500,346,5,155935.668059
winsfs_b500_w500,346,6,136045.743567
winsfs_b500_w500,346,7,115710.142863
winsfs_b500_w500,346,8,106373.236587
winsfs_b500_w500,346,9,94931.457164
winsfs_b500_w500,346,10,86723.700744
winsfs_b500_w500,346,11,73420.305677
winsfs_b500_w500,346,12,70641.41637
winsfs_b500_w500,346,13,63990.339131
winsfs_b500_w500,346,14,50915.841293
winsfs_b500_w500,346,15,57302.939374
winsfs_b500_w500,346,16,46993.522083
winsfs_b500_w500,346,17,44864.917078
winsfs_b500_w500,346,18,42414.078891
winsfs_b500_w500,346,19,38230.376799
winsfs_b500_w500,346,20,36338.470126
winsfs_b500_w500,346,21,32922.984597
winsfs_b500_w500,346,22,29020.210437
winsfs_b500_w500,346,23,28146.705733
winsfs_b500_w500,346,24,27502.398026
winsfs_b500_w500,347,0,631698362.68343
winsfs_b500_w500,347,1,532661.972282
winsfs_b500_w500,347,2,411154.162649
winsfs_b500_w500,347,3,263129.526716
winsfs_b500_w500,347,4,196500.375143
winsfs_b500_w500,347,5,155935.132038
winsfs_b500_w500,347,6,136046.678292
winsfs_b500_w500,347,7,115708.741532
winsfs_b500_w500,347,8,106375.373641
winsfs_b500_w500,347,9,94928.07052
winsfs_b500_w500,347,10,86728.286343
winsfs_b500_w500,347,11,73416.263041
winsfs_b500_w500,347,12,70641.923757
winsfs_b500_w500,347,13,63995.060185
winsfs_b500_w500,347,14,50907.540057
winsfs_b500_w500,347,15,57311.02168
winsfs_b500_w500,347,16,46988.43302
winsfs_b500_w500,347,17,44866.848291
winsfs_b500_w500,347,18,42413.902701
winsfs_b500_w500,347,19,38230.092268
winsfs_b500_w500,347,20,36338.672432
winsfs_b500_w500,347,21,32922.911899
winsfs_b500_w500,347,22,29020.226169
winsfs_b500_w500,347,23,28146.70378
winsfs_b500_w500,347,24,27502.398134
winsfs_b500_w500,348,0,631698362.683545
winsfs_b500_w500,348,1,532661.970356
winsfs_b500_w500,348,2,411154.177835
winsfs_b500_w500,348,3,263129.454196
winsfs_b500_w500,348,4,196500.607347
winsfs_b500_w500,348,5,155934.600983
winsfs_b500_w500,348,6,136047.606239
winsfs_b500_w500,348,7,115707.345507
winsfs_b500_w500,348,8,106377.509481
winsfs_b500_w500,348,9,94924.684105
winsfs_b500_w500,348,10,86732.865568
winsfs_b500_w500,348,11,73412.233787
winsfs_b500_w500,348,12,70642.421414
winsfs_b500_w500,348,13,63999.775524
winsfs_b500_w500,348,14,50899.258479
winsfs_b500_w500,348,15,57319.084165
winsfs_b500_w500,348,16,46983.352688
winsfs_b500_w500,348,17,44868.781595
winsfs_b500_w500,348,18,42413.720537
winsfs_b500_w500,348,19,38229.812337
winsfs_b500_w500,348,20,36338.872602
winsfs_b500_w500,348,21,32922.839855
winsfs_b500_w500,348,22,29020.241772
winsfs_b500_w500,348,23,28146.701843
winsfs_b500_w500,348,24,27502.39824
winsfs_b500_w500,349,0,631698362.683658
winsfs_b500_w500,349,1,532661.968451
winsfs_b500_w500,349,2,411154.192857
winsfs_b500_w500,349,3,263129.382445
winsfs_b500_w500,349,4,196500.837186
winsfs_b500_w500,349,5,155934.07484
winsfs_b500_w500,349,6,136048.527479
winsfs_b500_w500,349,7,115705.954738
winsfs_b500_w500,349,8,106379.644102
winsfs_b500_w500,349,9,94921.297969
winsfs_b500_w500,349,10,86737.4384
winsfs_b500_w500,349,11,73408.217864
winsfs_b500_w500,349,12,70642.909411
winsfs_b500_w500,349,13,64004.485146
winsfs_b500_w500,349,14,50890.996484
winsfs_b500_w500,349,15,57327.126904
winsfs_b500_w500,349,16,46978.281072
winsfs_b500_w500,349,17,44870.716945
winsfs_b500_w500,349,18,42413.532456
winsfs_b500_w500,349,19,38229.536968
winsfs_b500_w500,349,20,36339.070653
winsfs_b500_w500,349,21,32922.768459
winsfs_b500_w500,349,22,29020.257246
winsfs_b500_w500,349,23,28146.699921
winsfs_b500_w500,349,24,27502.398346
winsfs_b500_w500,350,0,631698362.68377
winsfs_b500_w500,350,1,532661.966567
winsfs_b500_w500,350,2,411154.207716
winsfs_b500_w500,350,3,263129.311456
winsfs_b500_w500,350,4,196501.064685
winsfs_b500_w500,350,5,155933.553554
winsfs_b500_w500,350,6,136049.442086
winsfs_b500_w500,350,7,115704.569171
winsfs_b500_w500,350,8,106381.777495
winsfs_b500_w500,350,9,94917.912163
winsfs_b500_w500,350,10,86742.004816
winsfs_b500_w500,350,11,73404.215223
winsfs_b500_w500,350,12,70643.387817
winsfs_b500_w500,350,13,64009.189046
winsfs_b500_w500,350,14,50882.754
winsfs_b500_w500,350,15,57335.149971
winsfs_b500_w500,350,16,46973.218162
winsfs_b500_w500,350,17,44872.654297
winsfs_b500_w500,350,18,42413.338513
winsfs_b500_w500,350,19,38229.266125
winsfs_b500_w500,350,20,36339.266601
winsfs_b500_w500,350,21,32922.697707
winsfs_b500_w500,350,22,29020.272593
winsfs_b500_w500,350,23,28146.698013
winsfs_b500_w500,350,24,27502.398451
winsfs_b500_w500,351,0,631698362.683881
winsfs_b500_w500,351,1,532661.964704
winsfs_b500_w500,351,2,411154.222415
winsfs_b500_w500,351,3,263129.241219
winsfs_b500_w500,351,4,196501.289869
winsfs_b500_w500,351,5,155933.037073
winsfs_b500_w500,351,6,136050.350132
winsfs_b500_w500,351,7,115703.188756
winsfs_b500_w500,351,8,106383.909654
winsfs_b500_w500,351,9,94914.526737
winsfs_b500_w500,351,10,86746.564796
winsfs_b500_w500,351,11,73400.225813
winsfs_b500_w500,351,12,70643.856702
winsfs_b500_w500,351,13,64013.887222
winsfs_b500_w500,351,14,50874.530955
winsfs_b500_w500,351,15,57343.153442
winsfs_b500_w500,351,16,46968.163945
winsfs_b500_w500,351,17,44874.593608
winsfs_b500_w500,351,18,42413.138764
winsfs_b500_w500,351,19,38228.999771
winsfs_b500_w500,351,20,36339.460461
winsfs_b500_w500,351,21,32922.627594
winsfs_b500_w500,351,22,29020.287812
winsfs_b500_w500,351,23,28146.696121
winsfs_b500_w500,351,24,27502.398555
winsfs_b500_w500,352,0,631698362.68399
winsfs_b500_w500,352,1,532661.962861
winsfs_b500_w500,352,2,411154.236955
winsfs_b500_w500,352,3,263129.171726
winsfs_b500_w500,352,4,196501.512764
winsfs_b500_w500,352,5,155932.525344
winsfs_b500_w500,352,6,136051.251686
winsfs_b500_w500,352,7,115701.81344
winsfs_b500_w500,352,8,106386.04057
winsfs_b500_w500,352,9,94911.141739
winsfs_b500_w500,352,10,86751.118321
winsfs_b500_w500,352,11,73396.249585
winsfs_b500_w500,352,12,70644.316134
winsfs_b500_w500,352,13,64018.57967
winsfs_b500_w500,352,14,50866.327277
winsfs_b500_w500,352,15,57351.137389
winsfs_b500_w500,352,16,46963.118408
winsfs_b500_w500,352,17,44876.534835
winsfs_b500_w500,352,18,42412.933263
winsfs_b500_w500,352,19,38228.73787
winsfs_b500_w500,352,20,36339.652249
winsfs_b500_w500,352,21,32922.558117
winsfs_b500_w500,352,22,29020.302905
winsfs_b500_w500,352,23,28146.694243
winsfs_b500_w500,352,24,27502.398659
winsfs_b500_w500,353,0,631698362.684099
winsfs_b500_w500,353,1,532661.961038
winsfs_b500_w500,353,2,411154.251339
winsfs_b500_w500,353,3,263129.102969
winsfs_b500_w500,353,4,196501.733395
winsfs_b500_w500,353,5,155932.018315
winsfs_b500_w500,353,6,136052.146819
winsfs_b500_w500,353,7,115700.443174
winsfs_b500_w500,353,8,106388.170238
winsfs_b500_w500,353,9,94907.757218
winsfs_b500_w500,353,10,86755.66537
winsfs_b500_w500,353,11,73392.286489
winsfs_b500_w500,353,12,70644.766182
winsfs_b500_w500,353,13,64023.266388
winsfs_b500_w500,353,14,50858.142894
winsfs_b500_w500,353,15,57359.101888
winsfs_b500_w500,353,16,46958.081539
winsfs_b500_w500,353,17,44878.477933
winsfs_b500_w500,353,18,42412.722064
winsfs_b500_w500,353,19,38228.480385
winsfs_b500_w500,353,20,36339.84198
winsfs_b500_w500,353,21,32922.489269
winsfs_b500_w500,353,22,29020.317872
winsfs_b500_w500,353,23,28146.692381
winsfs_b500_w500,353,24,27502.398761
winsfs_b500_w500,354,0,631698362.684206
winsfs_b500_w500,354,1,532661.959235
winsfs_b500_w500,354,2,411154.265567
winsfs_b500_w500,354,3,263129.034941
winsfs_b500_w500,354,4,196501.951787
winsfs_b500_w500,354,5,155931.515936
winsfs_b500_w500,354,6,136053.035601
winsfs_b500_w500,354,7,115699.077907
winsfs_b500_w500,354,8,106390.298651
winsfs_b500_w500,354,9,94904.373222
winsfs_b500_w500,354,10,86760.205923
winsfs_b500_w500,354,11,73388.336476
winsfs_b500_w500,354,12,70645.206912
winsfs_b500_w500,354,13,64027.947372
winsfs_b500_w500,354,14,50849.977734
winsfs_b500_w500,354,15,57367.047011
winsfs_b500_w500,354,16,46953.053325
winsfs_b500_w500,354,17,44880.422862
winsfs_b500_w500,354,18,42412.505222
winsfs_b500_w500,354,19,38228.227282
winsfs_b500_w500,354,20,36340.029671
winsfs_b500_w500,354,21,32922.421047
winsfs_b500_w500,354,22,29020.332715
winsfs_b500_w500,354,23,28146.690532
winsfs_b500_w500,354,24,27502.398863
winsfs_b500_w500,355,0,631698362.684312
winsfs_b500_w500,355,1,532661.957452
winsfs_b500_w500,355,2,411154.279641
winsfs_b500_w500,355,3,263128.967632
winsfs_b500_w500,355,4,196502.167964
winsfs_b500_w500,355,5,155931.018155
winsfs_b500_w500,355,6,136053.9181
winsfs_b500_w500,355,7,115697.71759
winsfs_b500_w500,355,8,106392.4258
winsfs_b500_w500,355,9,94900.989799
winsfs_b500_w500,355,10,86764.739962
winsfs_b500_w500,355,11,73384.399497
winsfs_b500_w500,355,12,70645.638392
winsfs_b500_w500,355,13,64032.622619
winsfs_b500_w500,355,14,50841.831728
winsfs_b500_w500,355,15,57374.972831
winsfs_b500_w500,355,16,46948.033754
winsfs_b500_w500,355,17,44882.369577
winsfs_b500_w500,355,18,42412.28279
winsfs_b500_w500,355,19,38227.978524
winsfs_b500_w500,355,20,36340.215337
winsfs_b500_w500,355,21,32922.353446
winsfs_b500_w500,355,22,29020.347435
winsfs_b500_w500,355,23,28146.688699
winsfs_b500_w500,355,24,27502.398964
winsfs_b500_w500,356,0,631698362.684417
winsfs_b500_w500,356,1,532661.955688
winsfs_b500_w500,356,2,411154.293564
winsfs_b500_w500,356,3,263128.901036
winsfs_b500_w500,356,4,196502.381951
winsfs_b500_w500,356,5,155930.524923
winsfs_b500_w500,356,6,136054.794383
winsfs_b500_w500,356,7,115696.362174
winsfs_b500_w500,356,8,106394.551679
winsfs_b500_w500,356,9,94897.606996
winsfs_b500_w500,356,10,86769.267467
winsfs_b500_w500,356,11,73380.475504
winsfs_b500_w500,356,12,70646.060688
winsfs_b500_w500,356,13,64037.292127
winsfs_b500_w500,356,14,50833.704805
winsfs_b500_w500,356,15,57382.87942
winsfs_b500_w500,356,16,46943.022813
winsfs_b500_w500,356,17,44884.318039
winsfs_b500_w500,356,18,42412.05482
winsfs_b500_w500,356,19,38227.734076
winsfs_b500_w500,356,20,36340.398993
winsfs_b500_w500,356,21,32922.286462
winsfs_b500_w500,356,22,29020.362031
winsfs_b500_w500,356,23,28146.68688
winsfs_b500_w500,356,24,27502.399065
winsfs_b500_w500,357,0,631698362.684521
winsfs_b500_w500,357,1,532661.953943
winsfs_b500_w500,357,2,411154.307336
winsfs_b500_w500,357,3,263128.835143
winsfs_b500_w500,357,4,196502.593771
winsfs_b500_w500,357,5,155930.036189
winsfs_b500_w500,357,6,136055.664518
winsfs_b500_w500,357,7,115695.011611
winsfs_b500_w500,357,8,106396.676282
winsfs_b500_w500,357,9,94894.22486
winsfs_b500_w500,357,10,86773.78842
winsfs_b500_w500,357,11,73376.564448
winsfs_b500_w500,357,12,70646.473867
winsfs_b500_w500,357,13,64041.955892
winsfs_b500_w500,357,14,50825.596894
winsfs_b500_w500,357,15,57390.766851
winsfs_b500_w500,357,16,46938.020491
winsfs_b500_w500,357,17,44886.268204
winsfs_b500_w500,357,18,42411.821366
winsfs_b500_w500,357,19,38227.493903
winsfs_b500_w500,357,20,36340.580654
winsfs_b500_w500,357,21,32922.22009
winsfs_b500_w500,357,22,29020.376506
winsfs_b500_w500,357,23,28146.685075
winsfs_b500_w500,357,24,27502.399164
winsfs_b500_w500,358,0,631698362.684624
winsfs_b500_w500,358,1,532661.952217
winsfs_b500_w500,358,2,411154.320961
winsfs_b500_w500,358,3,263128.769947
winsfs_b500_w500,358,4,196502.803448
winsfs_b500_w500,358,5,155929.551905
winsfs_b500_w500,358,6,136056.528571
winsfs_b500_w500,358,7,115693.665853
winsfs_b500_w500,358,8,106398.799602
winsfs_b500_w500,358,9,94890.843436
winsfs_b500_w500,358,10,86778.302802
winsfs_b500_w500,358,11,73372.666281
winsfs_b500_w500,358,12,70646.877993
winsfs_b500_w500,358,13,64046.613913
winsfs_b500_w500,358,14,50817.507927
winsfs_b500_w500,358,15,57398.635196
winsfs_b500_w500,358,16,46933.026773
winsfs_b500_w500,358,17,44888.220032
winsfs_b500_w500,358,18,42411.58248
winsfs_b500_w500,358,19,38227.257971
winsfs_b500_w500,358,20,36340.760336
winsfs_b500_w500,358,21,32922.154326
winsfs_b500_w500,358,22,29020.39086
winsfs_b500_w500,358,23,28146.683284
winsfs_b500_w500,358,24,27502.399263
winsfs_b500_w500,359,0,631698362.684725
winsfs_b500_w500,359,1,532661.95051
winsfs_b500_w500,359,2,411154.334438
winsfs_b500_w500,359,3,263128.70544
winsfs_b500_w500,359,4,196503.011006
winsfs_b500_w500,359,5,155929.072022
winsfs_b500_w500,359,6,136057.386609
winsfs_b500_w500,359,7,115692.324853
winsfs_b500_w500,359,8,106400.921631
winsfs_b500_w500,359,9,94887.46277
winsfs_b500_w500,359,10,86782.810596
winsfs_b500_w500,359,11,73368.780954
winsfs_b500_w500,359,12,70647.273133
winsfs_b500_w500,359,13,64051.266187
winsfs_b500_w500,359,14,50809.437833
winsfs_b500_w500,359,15,57406.484525
winsfs_b500_w500,359,16,46928.041649
winsfs_b500_w500,359,17,44890.173482
winsfs_b500_w500,359,18,42411.338214
winsfs_b500_w500,359,19,38227.026244
winsfs_b500_w500,359,20,36340.938053
winsfs_b500_w500,359,21,32922.089165
winsfs_b500_w500,359,22,29020.405094
winsfs_b500_w500,359,23,28146.681508
winsfs_b500_w500,359,24,27502.399361
winsfs_b500_w500,360,0,631698362.684825
winsfs_b500_w500,360,1,532661.948822
winsfs_b500_w500,360,2,411154.34777
winsfs_b500_w500,360,3,263128.641614
winsfs_b500_w500,360,4,196503.216468
winsfs_b500_w500,360,5,155928.596492
winsfs_b500_w500,360,6,136058.238695
winsfs_b500_w500,360,7,115690.988564
winsfs_b500_w500,360,8,106403.042362
winsfs_b500_w500,360,9,94884.082907
winsfs_b500_w500,360,10,86787.311783
